"","date","unique_users","tweet_count","freq","freq_hate","freq_upd","freq_upd_hate","freq_rt","freq_rt_hate","norm","norm_hate","norm_upd","norm_upd_hate","norm_rt","norm_rt_hate","election","date_num","slope_change","slope_change2","date_num2"
"258",2016-02-29,636176,5798568,6814,1377,4814,1066,2322,431,0.00940094174975615,0.00189977939380895,0.060536706823269,0.0134050954452856,0.00320354956603079,0.000594629570611227,0,258,0,0,66564
"259",2016-03-01,621064,5133952,6259,1360,4256,1007,2348,451,0.00975311027450198,0.00211922511157097,0.0548220473252354,0.012971287983203,0.00365877982497694,0.000702772445087138,0,259,0,0,67081
"260",2016-03-02,627728,5242464,6225,1468,4264,1116,2048,458,0.0094993499240052,0.00224016798207866,0.0543420080034665,0.0142227206688247,0.00312524797499802,0.000698907994408736,0,260,0,0,67600
"261",2016-03-03,613592,4941968,6773,1400,4590,1104,2538,433,0.0109640531869085,0.00226630362640956,0.059844326523162,0.0143939295166821,0.00410848471701962,0.000700935335882385,0,261,0,0,68121
"262",2016-03-04,607096,4697880,5775,1259,4085,995,2189,416,0.00983422309637539,0.00214394577979855,0.0538300367651904,0.0131116001423169,0.00372763884986419,0.000708404642093881,0,262,0,0,68644
"263",2016-03-05,545784,4102912,4593,1117,3354,896,1647,395,0.00895559056592001,0.00217796530854184,0.0491623059671958,0.0131334007592747,0.00321137767517315,0.000770184688338429,0,263,0,0,69169
"264",2016-03-06,538816,4087136,4878,974,3598,795,1754,321,0.00954800623223695,0.00190646946908544,0.0534208338282456,0.011803658391733,0.00343321093303477,0.000628312833240685,0,264,0,0,69696
"265",2016-03-07,573176,4037144,5245,1147,3838,931,2018,391,0.0103934860881851,0.00227289390717795,0.0535681884796293,0.0129942635420883,0.00399886652544472,0.000774805159290825,0,265,0,0,70225
"266",2016-03-08,593528,4111792,5576,1245,3994,1025,1728,358,0.0108487977991105,0.00242230151719737,0.0538340229947029,0.013815691930288,0.00336203776844743,0.00069653328767603,0,266,0,0,70756
"267",2016-03-09,588240,4038216,5182,1171,3941,965,1717,311,0.0102659194059951,0.00231983628414131,0.0535971712226302,0.0131238950088399,0.00340150204941984,0.000616113650186122,0,267,0,0,71289
"268",2016-03-10,583040,4046728,5107,1104,3865,906,1792,334,0.0100960578521709,0.00218250398840742,0.0530323819978046,0.0124313940724479,0.00354261516958886,0.00066028653272471,0,268,0,0,71824
"269",2016-03-11,576496,3945432,5761,1089,4154,863,2465,319,0.0116813570731925,0.00220812321692529,0.0576448058616192,0.0119757986178568,0.00499818524308618,0.000646823972634682,0,269,0,0,72361
"270",2016-03-12,529768,3699864,4194,1022,3186,839,1519,309,0.00906844143460408,0.00220981095521349,0.0481116262212893,0.0126696969239365,0.0032844450498721,0.000668132666498012,0,270,0,0,72900
"271",2016-03-13,522680,3757872,4418,1071,3404,923,1686,382,0.00940532301259862,0.00228001379504145,0.0521007117165378,0.014127190632892,0.00358926541404284,0.000813226208875662,0,271,0,0,73441
"272",2016-03-14,566592,3911376,4938,1204,3692,956,1941,407,0.0100997705155424,0.00246256049022134,0.052129221732746,0.0134982491810686,0.00396995839827212,0.00083244362086386,0,272,0,0,73984
"273",2016-03-15,577104,4044368,4674,1191,3536,925,1607,410,0.00924544947442963,0.00235586870433155,0.0490171615514708,0.0128226454850426,0.00317874140038691,0.000811004339862248,0,273,0,0,74529
"274",2016-03-16,580816,4110136,4759,1160,3592,942,1675,357,0.00926295382926502,0.00225783283083577,0.0494752210682901,0.0129748491777086,0.00326023275142234,0.000694867517765836,0,274,0,0,75076
"275",2016-03-17,589688,4121784,4673,1095,3550,905,1513,337,0.00906985907073248,0.00212529331959171,0.0481610614426612,0.0122776790438333,0.0029365925046048,0.00065408570657754,0,275,0,0,75625
"276",2016-03-18,578152,4026920,4751,1077,3583,901,1620,305,0.00943847903608713,0.00213960048871098,0.0495786575156706,0.0124673096348365,0.00321834056797751,0.000605922143971075,0,276,0,0,76176
"277",2016-03-19,528944,3771512,4177,966,3230,830,1409,246,0.00886010703399591,0.00204904558171895,0.0488520523911794,0.0125533137723464,0.00298872176463975,0.000521806638822838,0,277,0,0,76729
"278",2016-03-20,524192,3849840,4865,1098,3753,907,1738,312,0.0101095110446148,0.00228165326351225,0.0572767230327819,0.0138422562725108,0.00361157866300937,0.000648338632254847,0,278,0,0,77284
"279",2016-03-21,574768,4194008,5106,1205,3750,961,1754,366,0.0097396094618799,0.0022985173132717,0.0521949725802411,0.0133758316398964,0.00334572561616478,0.000698138868595387,0,279,0,0,77841
"280",2016-03-22,584456,4357144,5834,1537,4309,1206,1859,433,0.0107116037477761,0.00282203204668012,0.0589813433346565,0.0165076584037122,0.00341324500636197,0.000795016184913788,0,280,0,0,78400
"281",2016-03-23,587296,4326784,5607,1452,4271,1164,1879,425,0.0103670532201284,0.00268467295802148,0.0581784994278864,0.0158557184111589,0.00347417388989143,0.000785803035233559,0,281,0,0,78961
"282",2016-03-24,579912,4278720,5406,1309,4065,1087,1901,387,0.0101076957594795,0.00244746092289283,0.0560774738236146,0.0149953786091683,0.00355433400643183,0.000723580884002692,0,282,0,0,79524
"283",2016-03-25,566416,4208408,5180,1217,3770,961,1871,337,0.00984695400255869,0.00231346390368995,0.0532470834157227,0.0135730629078275,0.00355668937042226,0.00064062229707766,0,283,0,0,80089
"284",2016-03-26,526512,3924840,4541,1065,3364,857,1548,282,0.00925591871260994,0.00217078912770966,0.0511137447959401,0.0130215455678123,0.00315528785886813,0.000574800501421714,0,284,0,0,80656
"285",2016-03-27,530904,3896328,4612,1112,3338,921,1472,323,0.00946942865179728,0.0022831753384212,0.0502991124572427,0.0138782152705574,0.00302233282208274,0.000663188520062993,0,285,0,0,81225
"286",2016-03-28,566256,4396952,6121,1573,4340,1223,2207,536,0.0111368056781152,0.00286198257338265,0.061315023593569,0.0172784041140403,0.00401550892527369,0.000975221016740688,0,286,0,0,81796
"287",2016-03-29,579384,4454992,6109,1504,4456,1204,1950,462,0.010970165602991,0.00270079048402332,0.0615274153238612,0.0166245529735029,0.00350168978979087,0.000829631119427375,0,287,0,0,82369
"288",2016-03-30,584384,4470872,6461,1666,4735,1360,2315,624,0.0115610556508887,0.00298107393814898,0.064820392070967,0.0186178950826854,0.00414236864754795,0.00111656070672567,0,288,0,0,82944
"289",2016-03-31,590648,4588832,6343,1492,4592,1143,2347,433,0.0110581516167949,0.0026010976213555,0.062196096490634,0.0154813018921591,0.00409167300088563,0.000754876186358533,0,289,0,0,83521
"290",2016-04-01,591800,4531768,5216,1243,3910,1017,1827,383,0.00920788531098679,0.002194287086188,0.0528556944913822,0.0137478877999324,0.00322523130045492,0.000676115811753823,0,290,0,0,84100
"291",2016-04-02,540320,4178520,4815,1100,3461,905,1598,309,0.00921857499784613,0.00210600882609153,0.0512437074326325,0.0133994669825289,0.00305945645826752,0.000591597024783895,0,291,0,0,84681
"292",2016-04-03,531304,4361744,4941,1060,3686,880,1631,292,0.00906243007384202,0.00194417645785722,0.0555011819975005,0.0132504178398807,0.00299146396487277,0.00053556559027765,0,292,0,0,85264
"293",2016-04-04,586192,4782360,6062,1349,4268,1026,2293,437,0.0101406000384747,0.00225662643548374,0.0582471272211153,0.014002238174523,0.00383576309604463,0.000731019831213041,0,293,0,0,85849
"294",2016-04-05,597944,4718792,5466,1336,3917,1052,1812,427,0.0092667784466872,0.00226498646263705,0.0524062454009071,0.0140748966458397,0.00307197265740893,0.000723914086486542,0,294,0,0,86436
"295",2016-04-06,591080,4457024,5459,1316,4039,1090,1887,368,0.00979846642064301,0.0023621142717652,0.0546660350544765,0.0147526561548352,0.00338701339728034,0.000660530434657745,0,295,0,0,87025
"296",2016-04-07,593440,4475384,5744,1282,4140,1026,2167,395,0.010267722278133,0.00229164692906799,0.0558101914262604,0.0138312213534645,0.0038736340836898,0.000706084662232336,0,296,0,0,87616
"297",2016-04-08,579528,4279736,5339,1224,3884,977,1849,351,0.00998005484450443,0.00228799159574329,0.053616046161704,0.0134868375643627,0.00345628795794881,0.00065611523701462,0,297,0,0,88209
"298",2016-04-09,532016,4020928,5107,1239,3640,995,1924,412,0.0101608384930046,0.00246510258328426,0.0547351959339569,0.0149619560313976,0.00382797205023318,0.000819711270632053,0,298,0,0,88804
"299",2016-04-10,532728,4190872,5360,1210,3740,975,2243,396,0.0102317608364083,0.00230978183060709,0.0561637458515415,0.0146416182366987,0.00428168648434025,0.000755928599107775,0,299,0,0,89401
"300",2016-04-11,574832,4425392,5981,1424,4189,1115,2393,478,0.0108121495225734,0.00257423523159078,0.0582987725109249,0.0155175773095444,0.00432594445870558,0.000864104242064884,0,300,0,0,90000
"301",2016-04-12,588408,4489592,6729,1483,4579,1154,2758,509,0.0119903991275822,0.00264255638374267,0.0622561216026975,0.0156897934766353,0.00491447775209863,0.000906986648229951,0,301,0,0,90601
"302",2016-04-13,592440,4538096,9608,1453,5763,1133,4747,470,0.0169374997796433,0.00256142664236279,0.0778205387887381,0.0152994396056985,0.00836826722043782,0.00082854130895424,0,302,0,0,91204
"303",2016-04-14,601080,4774600,21056,1571,9008,1194,12946,465,0.0352800234574624,0.00263226238847233,0.119890863113063,0.0158913954881214,0.0216914505927198,0.000779122858459347,0,303,0,0,91809
"304",2016-04-15,580376,4316016,6566,1154,4743,947,2822,328,0.0121704831492747,0.00213900967929683,0.0653783064771803,0.0130536066274277,0.00523074983966695,0.000607968089089568,0,304,0,0,92416
"305",2016-04-16,528184,3951464,5124,999,3819,825,1995,297,0.0103738766188937,0.00202254151878899,0.0578434787876952,0.0124956454568862,0.00403900933932335,0.000601296127207536,0,305,0,0,93025
"306",2016-04-17,519896,4097120,4675,1058,3406,847,1682,313,0.00912836333814973,0.00206584137149998,0.0524104820964193,0.0130333759059504,0.00328425821064553,0.000611161010661147,0,306,0,0,93636
"307",2016-04-18,573016,4442336,5506,1449,3987,1091,1923,445,0.0099155039150573,0.00260943791734799,0.0556633671660128,0.0152316863752496,0.00346304286753636,0.000801380174754904,0,307,0,0,94249
"308",2016-04-19,583296,4583488,6227,1654,4426,1245,2062,526,0.0108685786894173,0.00288688439895555,0.0607033135834979,0.0170753785385122,0.00359900582263988,0.000918078109945963,0,308,0,0,94864
"309",2016-04-20,598664,4636680,6165,1461,4367,1155,2240,464,0.0106369212453738,0.0025207691710448,0.0583566073790975,0.0154343671909452,0.00386483432110907,0.000800572823658307,0,309,0,0,95481
"310",2016-04-21,607176,4686016,5624,1418,4021,1116,2169,501,0.00960133298733935,0.00242081973258307,0.0529796961671739,0.0147041385034982,0.00370293229899343,0.000855310779988801,0,310,0,0,96100
"311",2016-04-22,595264,4502264,5413,1438,3875,1098,1953,479,0.00961827205157227,0.00255515891560335,0.0520777335770347,0.0147564777980862,0.00347025407661568,0.000851127343931853,0,311,0,0,96721
"312",2016-04-23,531192,4122536,4860,1232,3438,930,1782,405,0.00943108804871565,0.00239076141481845,0.0517778882212082,0.0140062350336601,0.0034580656178624,0.000785924004059637,0,312,0,0,97344
"313",2016-04-24,529048,4448416,5274,1257,3691,980,1954,431,0.00948472445023127,0.00226057994576047,0.055813461160424,0.0148190712373924,0.00351405983613043,0.000775107364059476,0,313,0,0,97969
"314",2016-04-25,584280,4699040,5548,1392,3906,1092,2022,469,0.00944533351493071,0.00236984575572883,0.0534812076401725,0.0149517354692955,0.00344240525724403,0.000798460962239096,0,314,0,0,98596
"315",2016-04-26,592400,4849384,6104,1453,4282,1132,2021,439,0.0100697325680952,0.0023970054753346,0.0578257933828494,0.015286968264686,0.00333403170382053,0.000724215694199511,0,315,0,0,99225
"316",2016-04-27,600368,4921280,6258,1412,4474,1106,2236,400,0.010172963131543,0.00229533779829638,0.059616768382059,0.0147376275884124,0.00363482671174979,0.000650237336627869,0,316,0,0,99856
"317",2016-04-28,597936,4923912,5935,1492,4094,1122,2216,465,0.0096427393503377,0.00242408881393494,0.0547750929865404,0.0150116400417436,0.00360038928396771,0.000755496848847014,0,317,0,0,100489
"318",2016-04-29,605048,5111720,6837,1570,4714,1183,2711,429,0.0107001165948057,0.0024570985891246,0.0623289391916013,0.0156417342095173,0.00424279890134827,0.000671398276900926,0,318,0,0,101124
"319",2016-04-30,544704,4548968,5283,1171,3810,935,1856,350,0.00929089850708996,0.00205936819076327,0.0559569968276348,0.0137322288802726,0.00326403702993734,0.000615524224395511,0,319,0,0,101761
"320",2016-05-01,540616,4536768,5280,1371,3696,1041,1993,437,0.00931059291548521,0.00241758009225951,0.0546931648341892,0.0154046495109283,0.00351439615162159,0.00077059263334603,0,320,0,0,102400
"321",2016-05-02,593296,4884368,5811,1472,4001,1156,2034,442,0.00951771037726887,0.00241095675018754,0.0539494619886195,0.015587497640301,0.00333144431377816,0.000723942176347073,0,321,0,0,103041
"322",2016-05-03,600512,4940536,5771,1531,4055,1158,1948,496,0.00934473506518321,0.00247908324117059,0.0540205691143558,0.0154268357668123,0.00315431362103221,0.000803151722809023,0,322,0,0,103684
"323",2016-05-04,621016,5105624,6028,1505,4208,1125,2169,481,0.00944527054871256,0.0023581838380578,0.0542079431125768,0.0144923802285287,0.00339860514601154,0.000753678688442392,0,323,0,0,104329
"324",2016-05-05,603800,4970432,5890,1474,4249,1167,2040,429,0.00948006129044719,0.00237242959968067,0.0562967870155681,0.0154620735342829,0.00328341681366931,0.000690483241698106,0,324,0,0,104976
"325",2016-05-06,597952,4740992,5492,1284,4090,1002,1768,386,0.00926725883528173,0.00216663516833608,0.0547201113132827,0.0134057583217382,0.00298334188288021,0.000651340478954615,0,325,0,0,105625
"326",2016-05-07,541616,4370264,4827,1217,3533,968,1664,400,0.00883607946796807,0.00222778303553286,0.0521845735724203,0.0142979527931228,0.00304604023921667,0.000732221211350161,0,326,0,0,106276
"327",2016-05-08,550168,4434544,4453,1107,3262,868,1550,306,0.00803329496787043,0.0019970486255182,0.0474327841677451,0.0126215992206017,0.00279622887945187,0.000552029701362756,0,327,0,0,106929
"328",2016-05-09,580048,4828992,5690,1487,4046,1157,1978,462,0.00942639789007727,0.00246345407074603,0.0558022784321298,0.0159573000855102,0.00327687434561913,0.000765377122182021,0,328,0,0,107584
"329",2016-05-10,603304,5215744,6457,1776,4414,1310,2158,504,0.00990386031216256,0.00272406007656817,0.0585310225027515,0.0173710103032634,0.00330997840384804,0.00077304407578286,0,329,0,0,108241
"330",2016-05-11,603544,5171440,6170,1660,4308,1231,1994,505,0.00954473028788887,0.00256795012607707,0.0571027133067349,0.016316954521957,0.00308463406710703,0.000781213743174048,0,330,0,0,108900
"331",2016-05-12,604096,5167000,6480,1708,4311,1252,2137,521,0.0100329011031546,0.00264447455002903,0.0570902637991313,0.0165801462019282,0.00330868976195084,0.000806657634991291,0,331,0,0,109561
"332",2016-05-13,598520,4957640,6299,1655,4314,1260,2104,505,0.0101645137605796,0.00267062553957125,0.057662233509323,0.0168415424714295,0.0033951638279504,0.00081490386554893,0,332,0,0,110224
"333",2016-05-14,546504,4541072,4925,1195,3569,966,1650,367,0.00867636540446837,0.00210522977834309,0.0522448143105997,0.0141407931140486,0.00290680262281682,0.000646543371256831,0,333,0,0,110889
"334",2016-05-15,542624,4797304,5278,1390,3744,1072,2038,492,0.0088016102377502,0.00231796859235938,0.0551984431208351,0.015804682432034,0.00339857553325785,0.000820460825496987,0,334,0,0,111556
"335",2016-05-16,588528,4988232,5835,1635,4086,1233,2088,554,0.00935802504775239,0.00262217154294347,0.0555419623195498,0.0167604599951064,0.00334868145667643,0.000888491152777176,0,335,0,0,112225
"336",2016-05-17,599272,5114736,6872,1802,4764,1318,2309,516,0.0107485508538466,0.00281852279374732,0.0635971645596657,0.0175946815469436,0.00361152559975725,0.000807079778897679,0,336,0,0,112896
"337",2016-05-18,604960,5099432,6791,1591,4631,1185,2469,460,0.010653735553293,0.0024959642564113,0.0612404125892621,0.0156704575509125,0.00387337256384633,0.000721648999339534,0,337,0,0,113569
"338",2016-05-19,590672,4875056,5830,1584,4121,1200,1948,470,0.00956706958853396,0.00259935475612998,0.0558143944524203,0.0162526749194138,0.00319668122786692,0.000771273191528467,0,338,0,0,114244
"339",2016-05-20,582560,4571712,5454,1302,3949,1011,1805,369,0.00954390827768678,0.00227835874175801,0.0542296072507553,0.0138835484756935,0.00315855416964148,0.000645709965982109,0,339,0,0,114921
"340",2016-05-21,527416,4092376,4493,1092,3325,900,1459,384,0.00878316166451958,0.00213470121025048,0.0504345715715868,0.0136514629817829,0.00285213284409839,0.000750664161846321,0,340,0,0,115600
"341",2016-05-22,517176,4082208,4544,1234,3276,971,1508,373,0.00890498475334917,0.00241829911655653,0.0506752053459557,0.0150200318653611,0.00295526342606746,0.000730976961487509,0,341,0,0,116281
"342",2016-05-23,570800,4400168,5298,1248,3948,1006,1975,401,0.0096323594917285,0.00226900427438225,0.055332866152768,0.0140995094604064,0.00359077198870589,0.000729063072137246,0,342,0,0,116964
"343",2016-05-24,576160,4278736,5573,1301,4040,1016,1935,396,0.010419899708699,0.00243249408236451,0.0560955290197167,0.0141071924465426,0.00361789089114168,0.000740405577722019,0,343,0,0,117649
"344",2016-05-25,579976,4240040,5165,1188,3851,961,1683,317,0.00974519108310299,0.00224148828784634,0.0531194394250797,0.0132557209263832,0.00317544174111565,0.000598107565022972,0,344,0,0,118336
"345",2016-05-26,571184,4086680,5187,1349,3956,1074,1684,380,0.0101539636086016,0.00264077441835426,0.0554077145018068,0.015042438163534,0.00329656346961348,0.000743880117846271,0,345,0,0,119025
"346",2016-05-27,558840,3888192,4633,1133,3551,928,1557,322,0.00953245107237503,0.00233116060112258,0.0508338701596164,0.0132846610836733,0.00320354550392573,0.000662518723355225,0,346,0,0,119716
"347",2016-05-28,507184,3420248,3958,986,3084,838,1483,344,0.00925780820572076,0.00230626551057116,0.0486450676677498,0.0132180825893561,0.00346875431255277,0.000804620015858499,0,347,0,0,120409
"348",2016-05-29,490184,3352952,6683,1222,4171,976,3573,437,0.0159453520360566,0.00291563971091742,0.0680723973038696,0.0159287124834756,0.00852502511219964,0.00104266330087636,0,348,0,0,121104
"349",2016-05-30,512464,3416360,5927,1237,4304,984,2760,442,0.0138790993923357,0.00289665023592362,0.0671891098691811,0.0153610790221362,0.0064630191197649,0.00103501972860003,0,349,0,0,121801
"350",2016-05-31,549536,3873616,6861,1483,4692,1150,3002,526,0.0141697060317801,0.00306277132271242,0.068304897222384,0.0167413963780353,0.00619989178070309,0.00108632347656557,0,350,0,0,122500
"351",2016-06-01,561944,3796008,5800,1252,4251,1017,2267,409,0.0122233672847897,0.00263856135182012,0.0605184858277693,0.0144783110060789,0.00477765062665832,0.000861958141289481,0,351,0,0,123201
"352",2016-06-02,568920,3807688,5267,1124,4005,950,2011,348,0.0110660327211683,0.00236153802517433,0.0563172326513394,0.0133586444491317,0.00422513609308326,0.000731152342313761,0,352,0,0,123904
"353",2016-06-03,568696,3816448,4952,1167,3774,992,1785,353,0.0103803327072713,0.00244625368929434,0.0530898757860087,0.0139547315261581,0.00374169908773813,0.000739955057687148,0,353,0,0,124609
"354",2016-06-04,535760,3495968,4047,943,3214,800,1372,266,0.00926095433367811,0.00215791448891981,0.0479916380468867,0.0119456473047633,0.00313961683859807,0.000608701223809829,0,354,0,0,125316
"355",2016-06-05,514976,3480432,4057,1063,3210,857,1443,348,0.00932527916074786,0.00244337484542149,0.0498664015410427,0.0133132417821413,0.00331682963494187,0.000799900701981823,0,355,0,0,126025
"356",2016-06-06,565656,3925256,5218,1267,4040,1062,1715,343,0.0106347203851163,0.00258225196012693,0.0571371999943429,0.0150197293054436,0.00349531342669115,0.00069906268533823,0,356,0,0,126736
"357",2016-06-07,571160,3989912,5033,1246,3862,988,1737,355,0.0100914506385103,0.00249830071440172,0.0540934239092373,0.0138385040969256,0.00348278358018924,0.000711795147361646,0,357,0,0,127449
"358",2016-06-08,579144,4115160,4998,1195,3936,955,1506,341,0.00971626862625025,0.00232311744865327,0.0543698976420372,0.0131918831931264,0.00292771119470446,0.000662914686184741,0,358,0,0,128164
"359",2016-06-09,574896,4049792,4969,1240,3821,968,1564,368,0.00981581276272954,0.00244950851796833,0.0531713562105146,0.0134702624474688,0.00308954138879231,0.000726950915009956,0,359,0,0,128881
"360",2016-06-10,565944,3893536,4366,1021,3391,853,1447,338,0.00897076590533643,0.00209783600305738,0.0479340712155266,0.0120577300934368,0.0029731329054104,0.000694484396702637,0,360,0,0,129600
"361",2016-06-11,526096,3683184,4156,1101,3242,954,1286,254,0.00902697231525767,0.00239140917206417,0.0492989872570786,0.0145068580639275,0.00279323541805134,0.000551696575571571,0,361,0,0,130321
"362",2016-06-12,534000,3991144,4355,1221,3270,1008,1320,327,0.00872932672937884,0.00244741858474663,0.0489887640449438,0.0151011235955056,0.00264585792945581,0.000655451168887918,0,362,0,0,131044
"363",2016-06-13,573216,4192520,4924,1324,3632,1059,1654,384,0.00939578105769322,0.00252640416742198,0.0506894434209792,0.0147797688829342,0.00315609704903018,0.000732733534962266,0,363,0,0,131769
"364",2016-06-14,577688,4315552,5730,1514,4263,1192,2092,488,0.0106220478863422,0.00280659345548379,0.0590353270277382,0.0165071803464846,0.00387806704681116,0.000904635142850787,0,364,0,0,132496
"365",2016-06-15,566408,4065072,5145,1341,3923,1065,1801,447,0.0101252819138259,0.0026390676475103,0.0554088219092951,0.015042160421463,0.00354434066604478,0.000879689215836768,0,365,0,0,133225
"366",2016-06-16,570784,4126976,5163,1376,3825,1101,1794,436,0.0100082966317226,0.00266732832950809,0.0536104726131076,0.0154314066266749,0.00347760684821041,0.000845170895105763,0,366,0,0,133956
"367",2016-06-17,576264,4270464,5233,1526,3871,1211,1803,485,0.00980315019632527,0.00285870575188083,0.0537392583954576,0.0168117390640401,0.00337761891916195,0.000908566375925426,0,367,0,0,134689
"368",2016-06-18,510592,3531760,3879,1042,3003,872,1278,338,0.0087865540127302,0.00236029628287313,0.047051265981449,0.0136625720732013,0.00289487394386935,0.000765623938206447,0,368,0,0,135424
"369",2016-06-19,529520,3746424,4022,1043,3063,858,1307,367,0.00858845661889845,0.00222719051554229,0.0462758724882913,0.0129626831847711,0.00279092809569873,0.00078368065120232,0,369,0,0,136161
"370",2016-06-20,592232,4688096,5833,1603,4073,1226,1992,484,0.00995372108420988,0.00273543886473315,0.0550189790487512,0.0165610774156074,0.00339924779697344,0.000825921653481499,0,370,0,0,136900
"371",2016-06-21,568296,4125104,4990,1135,3701,946,1616,340,0.00967733177151412,0.00220115662538448,0.0520996100623619,0.0133170038149134,0.00313398159173684,0.000659377315093147,0,371,0,0,137641
"372",2016-06-22,580216,4322568,4946,1278,3682,1017,1685,382,0.00915381782310886,0.00236526065061325,0.0507673004536242,0.0140223640850993,0.00311851658551121,0.00070698714282806,0,372,0,0,138384
"373",2016-06-23,576328,4317160,5615,1357,4107,1037,1994,452,0.0104049884646388,0.00251461609020745,0.0570092030926833,0.0143945808636749,0.00369502172724662,0.000837587673377869,0,373,0,0,139129
"374",2016-06-24,581624,4459224,5204,1209,3856,979,1767,337,0.00933615355496831,0.00216898724979952,0.0530377013328198,0.0134657441921241,0.00317005828816852,0.000604589498083075,0,374,0,0,139876
"375",2016-06-25,517256,3723032,4583,1035,3552,850,1596,296,0.00984788742079037,0.002223993777115,0.0549360471410675,0.0131462950647262,0.00342946286789907,0.000636040732392308,0,375,0,0,140625
"376",2016-06-26,505672,3781384,4463,1105,3362,890,1429,341,0.00944204555792271,0.00233776839379444,0.0531886282016801,0.014080273378791,0.00302323170564005,0.000721428979442448,0,376,0,0,141376
"377",2016-06-27,576440,4798112,6295,1673,4438,1252,2424,599,0.010495795012705,0.00278943050933367,0.0615918395669974,0.0173756158490042,0.0040415896919455,0.000998726165625146,0,377,0,0,142129
"378",2016-06-28,570768,4327368,5120,1273,3850,1030,1738,381,0.009465337821974,0.00235339356394002,0.0539623805118717,0.014436688812267,0.00321303850284977,0.000704354240267987,0,378,0,0,142884
"379",2016-06-29,570416,4355832,5362,1364,3870,1083,1802,426,0.0098479463854437,0.00250514712229489,0.0542761773863286,0.0151889147569493,0.00330958586097903,0.000782399321185941,0,379,0,0,143641
"380",2016-06-30,571264,4292592,5407,1363,3934,1071,1822,438,0.0100768952651452,0.00254019016948268,0.0550918664575398,0.0149983195160206,0.00339561737989541,0.000816290017779467,0,380,0,0,144400
"381",2016-07-01,570320,4309992,5054,1317,3754,1058,1542,361,0.00938099189047219,0.0024445521012568,0.052658156824239,0.0148407911348015,0.00286218628712072,0.000670070849319442,0,381,0,0,145161
"382",2016-07-02,518984,3974296,4359,1096,3334,927,1406,311,0.00877438419282308,0.00220617689271257,0.0513927211628875,0.0142894578638262,0.00283018678024989,0.000626022822658403,0,382,0,0,145924
"383",2016-07-03,500704,3871224,4380,1013,3340,842,1590,312,0.00905140079726722,0.00209339475060084,0.0533648622739183,0.0134530580942034,0.00328578248119974,0.00064475731706561,0,383,0,0,146689
"384",2016-07-04,555576,4443408,5937,1515,4131,1168,2227,466,0.0106890926964168,0.00272763608473496,0.0594842109810359,0.0168185810762164,0.0040095350235675,0.000838995653786463,0,384,0,0,147456
"385",2016-07-05,557760,4241864,5242,1231,3874,965,1700,362,0.00988621983165891,0.00232162087233348,0.0555651176133104,0.0138410786001147,0.00320613767909579,0.00068271872931334,0,385,0,0,148225
"386",2016-07-06,573720,4692768,6137,1442,4323,1135,2154,413,0.0104620556567041,0.00245825065291956,0.0602802760928676,0.015826535592275,0.00367203322218358,0.000704062080205116,0,386,0,0,148996
"387",2016-07-07,584896,5011080,7017,1406,4789,1089,3343,420,0.0112023755358126,0.00224462590898569,0.0655022431338221,0.0148949556844294,0.0053369732672398,0.000670514140664288,0,387,0,0,149769
"388",2016-07-08,591808,5131320,6633,1470,4544,1169,2584,448,0.0103411987558757,0.00229180795584762,0.0614253271331243,0.0158024224072672,0.004028593032592,0.000698455757972607,0,388,0,0,150544
"389",2016-07-09,526008,4191536,5258,1185,3637,948,1753,345,0.0100354619404438,0.00226170072259907,0.0553147480646682,0.0144180316649176,0.00334579018288284,0.000658469830630108,0,389,0,0,151321
"390",2016-07-10,526288,4420248,4853,1210,3538,998,1777,380,0.00878321759322101,0.00218992237539613,0.0537804396072113,0.0151704009971726,0.00321610914138754,0.000687744217066554,0,390,0,0,152100
"391",2016-07-11,564120,4576840,5620,1286,3913,1024,2042,407,0.00982337158388757,0.00224783912044118,0.0554917393462384,0.0145217329646175,0.00356927487087161,0.000711407870932783,0,391,0,0,152881
"392",2016-07-12,568392,4660064,6560,1663,4417,1300,2544,606,0.0112616479086982,0.00285489641343982,0.0621683626792777,0.0182972314881279,0.00436732199386103,0.00104032905985841,0,392,0,0,153664
"393",2016-07-13,571872,4611288,6141,1402,4183,1068,2141,429,0.0106538563629077,0.00243229223592194,0.0585165911252868,0.0149404062447541,0.00371436353574099,0.000744260605713631,0,393,0,0,154449
"394",2016-07-14,573384,4685640,5720,1380,3991,1054,1973,380,0.00976600848550038,0.00235613491433401,0.0556834512298913,0.014705677172715,0.0033685899898413,0.000648790773512263,0,394,0,0,155236
"395",2016-07-15,571088,4682072,6269,1413,4366,1078,2243,460,0.0107114969611745,0.00241431571321415,0.061160451629171,0.0151010001961169,0.00383249125600802,0.000785976806849617,0,395,0,0,156025
"396",2016-07-16,516168,4151520,4809,1160,3552,933,1743,347,0.00926696727945427,0.00223532585655374,0.0550518435858093,0.0144604082391779,0.00335876979997688,0.00066867075191737,0,396,0,0,156816
"397",2016-07-17,505192,4088744,4650,1123,3403,901,1610,335,0.00909814847786998,0.00219725177218236,0.0538884226195189,0.0142678427211832,0.00315011162352057,0.00065545800862074,0,397,0,0,157609
"398",2016-07-18,553456,4602736,5491,1403,3966,1097,1878,431,0.00954388867838607,0.00243854959311158,0.0573270503888295,0.0158567257379087,0.00326414549954636,0.000749119654049244,0,398,0,0,158404
