date,hillary_tpd,hillary_upd,freq,freq_hate,freq_upd,freq_upd_hate,freq_rt,freq_rt_hate,norm,norm_hate,norm_upd,norm_upd_hate,norm_rt,norm_rt_hate,election,date_num,slope_change,slope_change2,date_num2
2015-12-03,397112,241992,188,92,178,91,68,29,0.0037873446282157175,0.0018533814138076915,0.005884492049323945,0.003008363912856623,0.001369890610205685,5.842180543524245e-4,0,170,0,0,28900
2015-12-04,338504,198696,244,73,209,66,101,33,0.0057665492874530285,0.0017252381064920947,0.008414864919273665,0.0026573257639811573,0.0023869732706260486,7.79902157729303e-4,0,171,0,0,29241
2015-12-05,261480,151616,177,45,169,42,79,27,0.005415328132170721,0.0013767783386874712,0.008917264668636555,0.00221612494723512,0.0024170108612513387,8.260670032124828e-4,0,172,0,0,29584
2015-12-06,298504,185512,144,69,139,67,80,45,0.0038592447672393,0.0018492214509688314,0.005994221398076674,0.0028893009616628574,0.0021440248706885,0.0012060139897622814,0,173,0,0,29929
2015-12-07,382304,249760,180,63,161,58,62,41,0.0037666359755587175,0.0013183225914455512,0.00515695067264574,0.0018577834721332479,0.0012973968360257804,8.579559722105968e-4,0,174,0,0,30276
2015-12-08,535992,366120,161,82,140,65,60,28,0.002403020940611054,0.0012238988641621517,0.003059106303944062,0.0014202993554026002,8.95535754264989e-4,4.1791668532366154e-4,0,175,0,0,30625
2015-12-09,390664,262032,165,105,156,100,64,48,0.0033788626543525893,0.0021501853254971026,0.004762777065396593,0.0030530622214080725,0.001310589150779186,9.829418630843897e-4,0,176,0,0,30976
2015-12-10,189424,125544,105,80,100,78,58,48,0.004434496156769998,0.0033786637384914265,0.0063722678901421016,0.00497036895431084,0.002449531210406284,0.002027198243094856,0,177,0,0,31329
2015-12-11,332960,208704,125,42,115,38,60,24,0.0030033637674195097,0.0010091302258529553,0.004408157007053051,0.0014566084023305734,0.0014416146083613647,5.766458433445459e-4,0,178,0,0,31684
2015-12-12,335296,198160,85,39,85,39,24,15,0.00202805878984539,9.305210918114144e-4,0.003431570448122729,0.0015744852644327817,5.726283641916397e-4,3.5789272761977477e-4,0,179,0,0,32041
2015-12-13,94576,63840,33,15,32,14,11,6,0.0027914058534934867,0.0012688208424970393,0.0040100250626566416,0.0017543859649122807,9.304686178311623e-4,5.075283369988158e-4,0,180,0,0,32400
2015-12-14,157120,106456,101,11,87,11,33,0,0.005142566191446029,5.60081466395112e-4,0.006537912376944465,8.266325993837829e-4,0.001680244399185336,0,0,181,0,0,32761
2015-12-15,299608,179456,179,66,175,66,124,42,0.004779578649435262,0.0017623027422498732,0.007801355206847361,0.002942225392296719,0.003310993030893701,0.0011214653814317374,0,182,0,0,33124
2015-12-16,713080,427520,1505,95,1439,84,1275,20,0.016884501037751725,0.001065799068828182,0.02692739520958084,0.0015718562874251498,0.014304145397430863,2.2437875133224882e-4,0,183,0,0,33489
2015-12-17,347712,223304,157,40,147,38,92,9,0.0036121847966132893,9.203018590097553e-4,0.005266363343245083,0.001361372837029341,0.002116694275722437,2.0706791827719494e-4,0,184,0,0,33856
2015-12-18,404480,226856,117,39,106,37,46,6,0.002314082278481013,7.713607594936709e-4,0.003738054095990408,0.00130479246746835,9.098101265822786e-4,1.1867088607594938e-4,0,185,0,0,34225
2015-12-19,374024,194224,116,41,107,40,50,9,0.002481124205933309,8.76949072786773e-4,0.004407282313205371,0.0016475821731608863,0.0010694500887643574,1.925010159775843e-4,0,186,0,0,34596
2015-12-20,1640104,733872,2194,136,2147,133,1833,19,0.010701760376171267,6.633725666177267e-4,0.023404626419866136,0.001449844114504982,0.008940896430958037,9.267704974806475e-5,0,187,0,0,34969
2015-12-21,770000,403384,293,88,282,85,181,29,0.003044155844155844,9.142857142857143e-4,0.005592685877476548,0.0016857386510124347,0.0018805194805194805,3.012987012987013e-4,0,188,0,0,35344
2015-12-22,895832,467888,276,78,255,70,132,5,0.0024647478545084347,6.965591762741228e-4,0.004360017782033307,0.0011968676264405157,0.0011787924521562078,4.4651229248341207e-05,0,189,0,0,35721
2015-12-23,930800,516320,386,130,316,109,154,39,0.0033175762784701333,0.0011173184357541898,0.004896188410288193,0.0016888751162070035,0.0013235926085088095,3.35195530726257e-4,0,190,0,0,36100
2015-12-24,508264,287544,150,70,131,59,41,12,0.002360977759589505,0.0011017896211417688,0.0036446595999220987,0.0016414879114152964,6.453339209544646e-4,1.8887822076716037e-4,0,191,0,0,36481
2015-12-25,273936,157072,79,36,71,28,32,8,0.0023071082296594824,0.0010513404590853338,0.0036161760211877356,0.0014260975858205154,9.345248525202967e-4,2.3363121313007418e-4,0,192,0,0,36864
2015-12-26,291520,158256,83,29,80,26,31,2,0.0022777167947310648,7.958287596048298e-4,0.0040440804772014964,0.0013143261550904862,8.507135016465422e-4,5.48847420417124e-5,0,193,0,0,37249
2015-12-27,477936,265000,146,50,132,39,58,6,0.002443841853302534,8.369321415419638e-4,0.003984905660377359,0.0011773584905660378,9.70841284188678e-4,1.0043185698503564e-4,0,194,0,0,37636
2015-12-28,462752,256592,157,57,143,50,74,27,0.0027141968052001937,9.854090311873314e-4,0.0044584398578287705,0.001558895055184885,0.001279302952769518,4.6677269898347284e-4,0,195,0,0,38025
2015-12-29,449520,243808,152,72,140,65,68,30,0.0027051076704039867,0.0012813667912439934,0.004593778711116945,0.0021328258301614384,0.001210179747285994,5.339028296849973e-4,0,196,0,0,38416
2015-12-30,481888,246336,278,64,186,58,92,16,0.004615180290855967,0.0010624875489740355,0.006040530007794232,0.0018836061314627176,0.001527325851650176,2.6562188724350887e-4,0,197,0,0,38809
2015-12-31,417856,210640,124,36,116,35,34,7,0.0023740235870730584,6.892326543115331e-4,0.0044056209646790735,0.001329282187618686,6.509419512942257e-4,1.340174605605759e-4,0,198,0,0,39204
2016-01-01,392528,200952,175,68,160,59,105,32,0.003566624546529165,0.0013858883952227613,0.0063696803216688564,0.002348819618615391,0.002139974727917499,6.521827742224758e-4,0,199,0,0,39601
2016-01-02,532032,276976,247,112,227,107,126,72,0.0037140623120413808,0.0016841092265126908,0.006556524753047196,0.00309052047830859,0.0018946228798267773,0.0010826416456153013,0,200,0,0,40000
2016-01-03,618320,317520,130,52,118,46,40,10,0.0016819769698537975,6.727907879415189e-4,0.0029730410682791636,0.0011589821113630638,5.175313753396299e-4,1.2938284383490748e-4,0,201,0,0,40401
2016-01-04,732672,359048,133,76,122,68,34,18,0.0014522187281621243,8.298392732354996e-4,0.0027182995031305008,0.0015151177558432299,3.712438853948288e-4,1.9654088050314466e-4,0,202,0,0,40804
2016-01-05,686208,355256,235,96,196,66,114,29,0.002739694086924081,0.0011191941801902629,0.004413718557885018,0.0014862521674510775,0.0013290430889759373,3.3808990859914196e-4,0,203,0,0,41209
2016-01-06,558328,296344,413,209,390,198,255,119,0.005917668467280882,0.0029946554713358455,0.010528304942904193,0.005345139432551359,0.003653766244931295,0.0017050909143012708,0,204,0,0,41616
2016-01-07,956968,487104,376,159,351,149,221,77,0.0031432607986891935,0.001329198050509526,0.005764682696097753,0.002447116016292209,0.0018475016928465736,6.436996848379465e-4,0,205,0,0,42025
2016-01-08,791632,386400,201,68,194,68,65,26,0.0020312468419669744,6.871879863370859e-4,0.004016563146997929,0.0014078674948240165,6.568708692928027e-4,2.627483477171211e-4,0,206,0,0,42436
2016-01-09,648104,337200,142,54,132,53,52,11,0.0017528051053534617,6.665596879513164e-4,0.003131672597864769,0.0012574139976275207,6.418722921012677e-4,1.3578067717526818e-4,0,207,0,0,42849
2016-01-10,622216,314832,787,142,772,136,705,101,0.01011867261529758,0.0018257325430397161,0.01961681150581898,0.0034558113533567107,0.009064376358049294,0.0012985844144155728,0,208,0,0,43264
2016-01-11,703792,389192,381,60,374,55,310,27,0.004330825016482143,6.820196876349831e-4,0.007687722255339266,0.0011305473904910687,0.003523768386114079,3.0690885943574235e-4,0,209,0,0,43681
2016-01-12,966816,485544,300,83,276,75,151,14,0.0024823751365306325,6.867904544401416e-4,0.0045474766447531016,0.0012357273491176908,0.0012494621520537518,1.1584417303809618e-4,0,210,0,0,44100
2016-01-13,892152,485592,200,81,180,69,62,11,0.0017934163685111955,7.263336292470342e-4,0.00296545247862403,0.001136756783472545,5.559590742384706e-4,9.863790026811575e-5,0,211,0,0,44521
2016-01-14,599216,303768,182,67,161,50,79,15,0.0024298416597687647,8.945021494753143e-4,0.004240077954228227,0.0013167943957230518,0.0010547114896798484,2.002616752556674e-4,0,212,0,0,44944
2016-01-15,1010376,537248,261,106,241,95,81,6,0.0020665574004133116,8.392915112789694e-4,0.0035886592411698134,0.0014146167133242003,6.413454001282691e-4,4.750706667616808e-5,0,213,0,0,45369
2016-01-16,550216,289632,179,92,176,91,88,44,0.0026026142460415544,0.0013376564839990112,0.004861341288255441,0.0025135344160866204,0.0012794975064338368,6.397487532169184e-4,0,214,0,0,45796
2016-01-17,653016,334824,196,48,185,43,104,17,0.002401166280764943,5.88040721819986e-4,0.004420232719279382,0.0010274054428595321,0.0012740882306099697,2.0826442231124505e-4,0,215,0,0,46225
2016-01-18,1858464,864768,1160,395,1074,384,740,292,0.0049933708697074575,0.001700328873736591,0.009935612788632328,0.0035523978685612786,0.0031854262444685508,0.0012569519775470497,0,216,0,0,46656
2016-01-19,792280,406856,250,79,226,69,109,20,0.002524360074721058,7.976977836118544e-4,0.004443832707395246,0.0013567453841162474,0.0011006209925783813,2.0194880597768466e-4,0,217,0,0,47089
2016-01-20,917112,460728,268,89,256,83,166,42,0.0023377733581067526,7.763501077294812e-4,0.00444513899741279,0.0014411974093174282,0.001448023796439257,3.6636746656896867e-4,0,218,0,0,47524
2016-01-21,757424,380864,220,113,205,106,129,76,0.0023236654766682864,0.0011935190857432561,0.0043059989917660895,0.002226516551840027,0.0013625129385918587,8.027208010308626e-4,0,219,0,0,47961
2016-01-22,893232,430192,343,62,316,60,209,30,0.0030719902556110845,5.552868683611872e-4,0.005876445866031911,0.0011157808606389705,0.0018718541207659377,2.686871943683164e-4,0,220,0,0,48400
2016-01-23,656552,343656,283,48,242,45,144,17,0.0034483178788580343,5.848737038345782e-4,0.0056335405172614475,0.0010475591870940707,0.0017546211115037347,2.071427701080798e-4,0,221,0,0,48841
2016-01-24,609008,312240,181,44,150,43,90,18,0.0023776370753750362,5.779891232955889e-4,0.0038431975403535744,0.0011017166282346912,0.00118225047946825,2.3645009589365e-4,0,222,0,0,49284
2016-01-25,661760,329160,198,68,177,63,69,20,0.0023936170212765957,8.220502901353966e-4,0.004301859278162595,0.0015311702515493986,8.341392649903287e-4,2.4177949709864604e-4,0,223,0,0,49729
2016-01-26,1240624,596112,321,130,298,123,183,67,0.0020699261017036587,8.382878293503914e-4,0.00399924846337601,0.0016506965134068764,0.001180051329008628,4.320406505113556e-4,0,224,0,0,50176
2016-01-27,725008,395184,186,41,178,39,90,16,0.0020523911460287336,4.524088010063337e-4,0.0036033847524191264,7.895056480019434e-4,9.930924900139033e-4,1.765497760024717e-4,0,225,0,0,50625
2016-01-28,712848,381728,172,47,159,45,84,12,0.0019302852782079772,5.274616748591565e-4,0.0033322156090200353,9.43079889345293e-4,9.426974614504073e-4,1.3467106592148677e-4,0,226,0,0,51076
2016-01-29,1056136,560584,273,74,250,67,98,22,0.0020679154957316103,5.605338706378723e-4,0.0035677079616970872,9.561457337348195e-4,7.423286394933986e-4,1.6664520478423234e-4,0,227,0,0,51529
2016-01-30,1195976,606080,211,69,194,60,86,26,0.0014113995598573886,4.615477233656863e-4,0.002560718057022175,7.919746568109821e-4,5.752623798470873e-4,1.7391653344214265e-4,0,228,0,0,51984
2016-01-31,898528,457024,451,280,444,277,310,241,0.004015456390897111,0.002492966273727697,0.007772020725388601,0.004848760677776222,0.0027600698030556645,0.0021457316856013393,0,229,0,0,52441
2016-02-01,1193024,533728,263,122,254,121,135,74,0.0017635856445469664,8.180891583069577e-4,0.0038071826848132383,0.0018136578931590623,9.052625932085189e-4,4.9621801405504e-4,0,230,0,0,52900
2016-02-02,2448832,1337568,557,262,535,255,269,131,0.001819642997151295,8.559182500065337e-4,0.0031998373166822174,0.0015251561042130195,8.787862948540366e-4,4.2795912500326685e-4,0,231,0,0,53361
2016-02-03,1159568,632528,207,66,185,61,69,19,0.0014281180577594415,4.5534198943054656e-4,0.0023398173677686997,7.715073482913009e-4,4.760393525864805e-4,1.310832999875816e-4,0,232,0,0,53824
2016-02-04,1220424,577168,352,130,325,120,168,57,0.0023073948070506645,8.521628548766657e-4,0.004504754248329776,0.0016632938763063787,0.001101256612455999,3.736406363689996e-4,0,233,0,0,54289
2016-02-05,1863080,830424,760,143,682,130,449,44,0.003263413272645297,6.140369710372072e-4,0.006570137664614703,0.001252372282111307,0.0019279902097601822,1.88934452626833e-4,0,234,0,0,54756
2016-02-06,916792,449760,429,53,412,46,277,11,0.0037434881630729762,4.624822206127453e-4,0.007328352899324084,8.182141586623978e-4,0.0024171240586741594,9.598687597623015e-5,0,235,0,0,55225
2016-02-07,965104,519744,398,198,371,194,232,148,0.0032991263117757258,0.0016412738937979742,0.005710503632557567,0.0029860854574559783,0.001923108804854192,0.0012268107893035362,0,236,0,0,55696
2016-02-08,1174736,721528,33189,124,32494,116,32999,81,0.2260184415902807,8.444450497813977e-4,0.3602798505394108,0.00128615937288643,0.22472453385271246,5.516132986475259e-4,0,237,0,0,56169
2016-02-09,1163168,540136,2050,226,2029,221,1918,177,0.014099425018569974,0.0015543756361935679,0.030051690685308885,0.0032732497000755364,0.013191559602740103,0.0012173649894082368,0,238,0,0,56644
2016-02-10,1663136,888984,2397,181,2334,168,2115,85,0.01153002520539511,8.706443730398477e-4,0.021003752598471963,0.0015118382333090359,0.010173551651819213,4.088661420352876e-4,0,239,0,0,57121
2016-02-11,1247104,704744,1611,79,1583,74,1451,28,0.01033434260494714,5.067740942214924e-4,0.017969645715323578,8.400213410827194e-4,0.009307964692599814,1.796161346607821e-4,0,240,0,0,57600
2016-02-12,2044144,875976,1765,117,1598,107,1415,34,0.0069075368467192136,4.578933773745881e-4,0.014594007141748175,9.77195722257231e-4,0.005537770333205488,1.330630327413333e-4,0,241,0,0,58081
2016-02-13,978464,470632,487,54,466,51,351,14,0.003981750989305688,4.4150832324950124e-4,0.007921263322511007,8.669193764979857e-4,0.002869804101121758,1.144651208424633e-4,0,242,0,0,58564
2016-02-14,1001368,522896,270,59,259,52,175,12,0.002157049156753561,4.713551861054078e-4,0.003962547045684037,7.955692910253664e-4,0.0013980874164143452,9.586885141126938e-5,0,243,0,0,59049
2016-02-15,761304,408528,340,68,332,67,213,13,0.0035728171663356556,7.145634332671311e-4,0.006501390357576469,0.0013120275721615164,0.002238264871851455,1.3660771518342213e-4,0,244,0,0,59536
2016-02-16,1136360,534512,568,102,534,90,356,34,0.003998732795944947,7.180822978633531e-4,0.007992336935372825,0.0013470230789954202,0.0025062480199936643,2.3936076595445105e-4,0,245,0,0,60025
2016-02-17,915032,443920,417,79,400,78,261,27,0.003645774136860787,6.906862273669118e-4,0.007208506037123807,0.001405658677239142,0.0022818874094020754,2.3605731821400782e-4,0,246,0,0,60516
2016-02-18,863568,406408,392,63,366,59,255,9,0.0036314453523057827,5.836251459062865e-4,0.007204582586956949,0.0011613944607389618,0.002362292257239731,8.337502084375521e-5,0,247,0,0,61009
2016-02-19,1232224,519576,338,76,308,65,193,31,0.0021944062118575843,4.934167813644273e-4,0.004742328360047423,0.0010008160500100081,0.0012530189316228217,2.0126210818812164e-4,0,248,0,0,61504
2016-02-20,1542512,679488,298,100,271,91,177,48,0.0015455309261775596,5.186345389857583e-4,0.0031906376565884902,0.0010713949326551756,9.179831340047922e-4,2.48944578713164e-4,0,249,0,0,62001
2016-02-21,1329848,637528,276,88,260,80,124,28,0.0016603401290974608,5.293838092774513e-4,0.003262601799450377,0.0010038774767539623,7.459499130727722e-4,1.684403029519163e-4,0,250,0,0,62500
2016-02-22,840256,417400,980,48,919,45,822,7,0.009330489755503085,4.570035798613756e-4,0.01761379971250599,8.624820316243412e-4,0.007826186305126057,6.664635539645062e-5,0,251,0,0,63001
2016-02-23,916072,446488,617,66,557,61,480,15,0.005388222759783074,5.763739094743644e-4,0.0099801114475641,0.0010929745032341295,0.004191810250722651,1.3099407033508284e-4,0,252,0,0,63504
2016-02-24,1145616,518792,1603,123,1411,116,1367,62,0.011193977737741093,8.589265513051494e-4,0.02175823836913445,0.0017887708368671837,0.009545956062066171,4.329548469993436e-4,0,253,0,0,64009
2016-02-25,1805680,628152,3342,120,2310,116,3038,45,0.014806610252093394,5.316556643480573e-4,0.02941963091735758,0.0014773494313478266,0.013459749235744983,1.9937087413052148e-4,0,254,0,0,64516
2016-02-26,2641224,774760,979,136,838,130,704,45,0.002965291849536427,4.1193022628902357e-4,0.008653002220042337,0.0013423511797201716,0.0021323447007902396,1.3630044252210339e-4,0,255,0,0,65025
2016-02-27,1889832,583256,831,107,746,104,633,39,0.003517773008394397,4.529503151602894e-4,0.010232213642037117,0.0014264748240909652,0.002679603266322086,1.650940401051522e-4,0,256,0,0,65536
2016-02-28,2433304,971424,714,106,654,100,449,17,0.0023474255580067265,3.4849735174889777e-4,0.005385907698389169,8.235332872154693e-4,0.0014761821786344821,5.589108471444587e-5,0,257,0,0,66049
2016-02-29,1379168,576272,485,73,462,69,323,10,0.0028132903315622173,4.2344369938977707e-4,0.006413638004275759,9.578810006385873e-4,0.001873593354834219,5.8005986217777675e-5,0,258,0,0,66564
2016-03-01,1979608,835912,525,137,497,134,311,55,0.002121632161518846,5.536449640534893e-4,0.004756481543511757,0.0012824316435222846,0.0012568144804425928,2.2226622644483152e-4,0,259,0,0,67081
2016-03-02,3120512,1604936,1245,681,1213,663,879,463,0.003191783912383609,0.001745867344845974,0.006046347019445012,0.0033048046775696976,0.002253476352598548,0.0011869846999466754,0,260,0,0,67600
2016-03-03,1688488,851392,444,197,425,188,228,89,0.0021036572365335142,9.333794495430232e-4,0.003993460121777042,0.0017665188303390214,0.001080256418760453,4.2167904065649266e-4,0,261,0,0,68121
2016-03-04,1900664,1017808,425,165,401,148,184,36,0.0017888485287246984,6.944941346813535e-4,0.003151871472812161,0.001163284234354613,7.744661865537517e-4,1.515259930213862e-4,0,262,0,0,68644
2016-03-05,1267400,511680,245,85,225,77,121,20,0.001546473094524223,5.365314817737099e-4,0.003517823639774859,0.0012038774233896184,7.637683446425753e-4,1.2624270159381412e-4,0,263,0,0,69169
2016-03-06,1574232,635088,355,168,330,162,202,100,0.0018040542944114972,8.537496379186803e-4,0.004156904240042325,0.002040662081475323,0.0010265323027355562,5.081843082849288e-4,0,264,0,0,69696
2016-03-07,2739808,1092216,2297,346,1983,339,1639,200,0.006707039325383385,0.0010102897721300178,0.014524599529763343,0.002483025335647894,0.004785736810754622,5.83982527242785e-4,0,265,0,0,70225
2016-03-08,1646752,701192,665,170,639,169,415,83,0.0032306018149666736,8.258681331493752e-4,0.00729044256066812,0.0019281452155757624,0.0020160898544528865,4.0321797089057734e-4,0,266,0,0,70756
2016-03-09,1999768,900184,602,105,587,104,403,30,0.002408279360405807,4.200487256521756e-4,0.0052167112501444145,9.242554855451774e-4,0.0016121870136935885,1.2001392161490733e-4,0,267,0,0,71289
2016-03-10,2341808,880552,854,286,744,255,492,157,0.0029174039887129946,9.770228814659442e-4,0.0067593963786352195,0.0023167285975161035,0.0016807526492351207,5.363377356299065e-4,0,268,0,0,71824
2016-03-11,1937792,991016,1013,517,978,509,633,314,0.004182079397582403,0.00213438800449171,0.007894928033452538,0.004108914487758018,0.0026132835722306627,0.0012963207609485434,0,269,0,0,72361
2016-03-12,1709040,823896,645,199,617,191,368,63,0.003019238870945092,9.315171090202687e-4,0.00599104741375125,0.0018546030081466594,0.0017226045031128586,2.949024013481253e-4,0,270,0,0,72900
2016-03-13,1427560,606520,708,104,671,100,528,27,0.003967609067219591,5.828126313429908e-4,0.0088504913275737,0.0013190001978500296,0.002958894897587492,1.5130712544481493e-4,0,271,0,0,73441
2016-03-14,2102776,784064,517,126,472,119,261,30,0.0019669237236871638,4.7936632337443455e-4,0.004815933393192392,0.0012141865970124888,9.929730984184716e-4,1.141348388986749e-4,0,272,0,0,73984
2016-03-15,2086808,898816,508,141,491,138,247,29,0.0019474719284189057,5.405384683209955e-4,0.0043701936770150955,0.0012282825405867273,9.469007211013184e-4,1.1117457859084305e-4,0,273,0,0,74529
2016-03-16,3287528,1535120,847,365,824,350,485,153,0.0020611231295976796,8.882053628136399e-4,0.004294126843504091,0.0018239616446922716,0.0011802180848345626,3.723162205766765e-4,0,274,0,0,75076
2016-03-17,1473456,740056,412,150,388,136,212,55,0.0022369178312755863,8.14411831775092e-4,0.004194277189834283,0.00147015901499346,0.0011510353889087968,2.986176716508671e-4,0,275,0,0,75625
2016-03-18,1629944,785880,462,105,448,102,275,31,0.002267562566566704,5.1535512876516e-4,0.0045604926960859165,0.0010383264620552756,0.0013497396229563716,1.5215246658780915e-4,0,276,0,0,76176
2016-03-19,1086656,510992,295,108,288,106,149,52,0.0021718004593910124,7.950998292007774e-4,0.004508876851300999,0.0016595171744371731,0.0010969432828788503,3.828258436892632e-4,0,277,0,0,76729
2016-03-20,952840,443600,243,70,222,59,122,14,0.002040216615591285,5.877167205406994e-4,0.00400360685302074,0.0010640216411181244,0.0010243062843709333,1.1754334410813987e-4,0,278,0,0,77284
2016-03-21,1304896,589216,402,96,383,87,224,28,0.0024645642258080335,5.88552650939232e-4,0.005200130342692663,0.001181230652256558,0.001373289518858208,1.71661189857276e-4,0,279,0,0,77841
2016-03-22,1629992,703032,760,151,712,142,175,26,0.0037300796568326714,7.411079318180703e-4,0.008102049408846254,0.0016158581686182135,8.588999209812073e-4,1.2760798826006508e-4,0,280,0,0,78400
2016-03-23,1807176,733856,2073,195,1966,176,1677,31,0.009176748695201796,8.632252752360589e-4,0.021431997558104043,0.0019186325382636376,0.0074237373670301065,1.3723068478111705e-4,0,281,0,0,78961
2016-03-24,1242560,610552,2040,86,1920,83,1859,14,0.013134174607262426,5.53695596188514e-4,0.025157562337032716,0.0010875404551946434,0.011968838526912181,9.013649240278136e-5,0,282,0,0,79524
2016-03-25,1201096,575768,420,61,392,58,290,8,0.0027974450002331203,4.062955833671913e-4,0.0054466382292867955,8.058801461699851e-4,0.0019315691668276309,5.328466667110706e-5,0,283,0,0,80089
2016-03-26,1246072,580792,456,72,338,66,311,12,0.0029275996892635416,4.6225258251529605e-4,0.00465571151117784,9.09103431176738e-4,0.001996674349475793,7.704209708588268e-5,0,284,0,0,80656
2016-03-27,1147520,557504,301,59,288,56,174,12,0.0020984383714445064,4.113218070273285e-4,0.004132705774308346,8.035816783377339e-4,0.0012130507529280535,8.365867261572784e-5,0,285,0,0,81225
2016-03-28,1376728,576144,311,73,293,66,164,18,0.001807183408777914,4.24194176336938e-4,0.004068427337610042,9.164375572773473e-4,9.529841769761347e-4,1.0459582430225869e-4,0,286,0,0,81796
2016-03-29,1755336,654056,395,96,356,93,204,35,0.0018002251420810604,4.3752307250577666e-4,0.004354367210147143,0.001137517276808102,9.297365290747754e-4,1.5951362018439775e-4,0,287,0,0,82369
2016-03-30,1910416,654424,514,69,495,64,359,3,0.002152410783829281,2.8894230366579844e-4,0.006051122819456499,7.823673948388201e-4,0.001503337492985821,1.2562708855034714e-5,0,288,0,0,82944
2016-03-31,1439832,593104,431,77,412,73,283,9,0.0023947238288911485,4.278276910083954e-4,0.005557204132833365,9.846502468369798e-4,0.0015724056695503364,5.00058340139683e-5,0,289,0,0,83521
2016-04-01,1605632,605384,517,64,468,60,339,12,0.0025759327168367345,3.1887755102040814e-4,0.006184504380690603,7.928851770116158e-4,0.0016890545280612245,5.978954081632653e-5,0,290,0,0,84100
2016-04-02,1370192,483024,462,88,435,81,287,19,0.0026974321846865257,5.137966066069572e-4,0.007204610951008646,0.0013415482460498857,0.0016756775692749629,1.1093335824468396e-4,0,291,0,0,84681
2016-04-03,1360384,525792,420,61,400,56,298,16,0.002469890854347008,3.5872224313135116e-4,0.0060860568437709215,8.52047958127929e-4,0.0017524463680843056,9.40910801656003e-5,0,292,0,0,85264
2016-04-04,1308720,471168,354,58,336,50,235,9,0.00216394645149459,3.5454489883244693e-4,0.005704971475142624,8.489540885628905e-4,0.001436518124579742,5.5015587749862466e-5,0,293,0,0,85849
2016-04-05,1483112,538016,303,79,278,72,155,24,0.0016344011780634233,4.261310002211566e-4,0.004133706060786296,0.0010706001308511271,8.360798105604971e-4,1.2945751905452858e-4,0,294,0,0,86436
2016-04-06,1893976,782360,1098,238,1072,234,829,139,0.004637862359396318,0.0010052925697052128,0.0109617056086712,0.0023927603660718853,0.003501628320527821,5.871246520547251e-4,0,295,0,0,87025
2016-04-07,2393296,823608,737,156,704,148,392,25,0.002463548177910296,5.214566021085565e-4,0.006838204582762674,0.0014375770997853347,0.0013103268463240654,8.356676315842253e-5,0,296,0,0,87616
2016-04-08,1594720,641184,422,86,389,84,227,24,0.002116986053978128,4.314236982040734e-4,0.004853520986175575,0.0010480610869890703,0.0011387579010735426,1.2039731112671817e-4,0,297,0,0,88209
2016-04-09,1301832,511952,453,157,435,153,320,101,0.0027837693342919823,9.647942284411506e-4,0.00679751226677501,0.0023908491421070726,0.001966459573892791,6.206638030099122e-4,0,298,0,0,88804
2016-04-10,1351928,540616,384,52,345,47,206,10,0.002272310359723299,3.077086945458634e-4,0.005105287301892656,6.955029077940719e-4,0.001218999828393228,5.9174748951127576e-5,0,299,0,0,89401
2016-04-11,1356136,555128,2431,70,2240,67,1912,12,0.01434074458608871,4.129379354283051e-4,0.032280843337032177,9.655430819558733e-4,0.01127910475055599,7.078936035913801e-5,0,300,0,0,90000
2016-04-12,1677136,705400,3124,77,2916,73,2628,5,0.01490159414621116,3.6729281346295115e-4,0.033070598242132127,8.278990643606465e-4,0.012535656023125138,2.3850182692399424e-5,0,301,0,0,90601
2016-04-13,1406304,563456,716,62,670,56,464,7,0.004073088037863791,3.5269756752451817e-4,0.009512721490231713,7.950931394820536e-4,0.0026395430859899424,3.982069310760689e-5,0,302,0,0,91204
2016-04-14,1483448,561936,7492,2858,4247,1836,5582,1876,0.040403168833690155,0.015412741127427453,0.06046240141226047,0.026138207909797557,0.03010284148820855,0.01011697073304895,0,303,0,0,91809
2016-04-15,3548352,1254104,5339,551,4498,523,4304,276,0.012037137240048337,0.0012422668326028533,0.02869299515829628,0.003336246435702302,0.009703659614378732,6.222607001785617e-4,0,304,0,0,92416
2016-04-16,1505808,577496,1598,251,1379,243,1267,153,0.008489794183587815,0.0013335033417274979,0.019103162619308185,0.0033662570823001373,0.006731269856449162,8.128526345988333e-4,0,305,0,0,93025
2016-04-17,1495384,548112,2101,276,1813,265,1806,192,0.011239922320955687,0.0014765438175077439,0.026461745044808364,0.00386782263478997,0.00966173237108328,0.0010271609165271262,0,306,0,0,93636
2016-04-18,1708680,687176,1370,386,1236,355,1036,249,0.006414308120888639,0.0018072430180022005,0.014389326751807398,0.004132856793601639,0.004850527892876372,0.0011658122059133367,0,307,0,0,94249
2016-04-19,1896712,693064,1421,284,1258,265,1104,186,0.005993529855876908,0.0011978624061006627,0.014521025475280782,0.003058880565142613,0.004656479212447646,7.845155194884621e-4,0,308,0,0,94864
2016-04-20,2532168,1059360,1282,327,1207,302,943,161,0.004050284183355923,0.0010331068080790848,0.009114937320646428,0.002280622262498112,0.0029792651988335686,5.086550339471947e-4,0,309,0,0,95481
2016-04-21,1276432,539912,511,106,475,100,336,46,0.003202677463429309,6.643518808679194e-4,0.007038184000355614,0.001481722947443287,0.0021058701129398195,2.8830364641438004e-4,0,310,0,0,96100
2016-04-22,1178056,488056,429,99,400,94,256,42,0.0029132740718607604,6.722940165832524e-4,0.006556624649630371,0.001540806792663137,0.0017384572550031578,2.8521564339895555e-4,0,311,0,0,96721
