date,trump_tpd,trump_upd,freq,freq_hate,freq_upd,freq_upd_hate,freq_rt,freq_rt_hate,norm,norm_hate,norm_upd,norm_upd_hate,norm_rt,norm_rt_hate,election,date_num,slope_change,slope_change2,date_num2
2016-08-01,17956584,4990728,15383,1787,14614,1667,12312,859,0.006853419336328112,7.961425179755793e-4,0.023425840879326625,0.0026721552446857455,0.005485230375666107,3.8270085223336464e-4,0,412,0,0,169744
2016-08-02,21258928,5653312,14985,2529,13917,2426,10962,1502,0.00563904257072605,9.516942716961081e-4,0.019693942241291475,0.0034330318227615954,0.004125137448134732,5.652213507661345e-4,0,413,0,0,170569
2016-08-03,19574440,5438480,10723,1442,9346,1360,7083,701,0.004382449766123578,5.893399760095307e-4,0.013747958988540915,0.0020005589797149202,0.0028947954577500045,2.8649606323348205e-4,0,414,0,0,171396
2016-08-04,16931312,5042016,8678,1931,7671,1841,5513,1103,0.004100331976635951,9.123923769168036e-4,0.012171321947411513,0.0029210538007019412,0.0026048778736107395,5.211645736609189e-4,0,415,0,0,172225
2016-08-05,14667240,4312848,4806,852,4381,790,2586,331,0.002621352074418909,4.6470910682582406e-4,0.008126416697272893,0.0014653889958561026,0.0014104903171966914,1.8053839713538472e-4,0,416,0,0,173056
2016-08-06,2098528,870272,851,172,816,167,555,98,0.0032441787767425547,6.556977081077785e-4,0.007501103103397558,0.0015351522282688631,0.0021157687674407968,3.7359520578233887e-4,0,417,0,0,173889
2016-08-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,418,0,0,174724
2016-08-08,6777584,2021376,2607,450,2231,425,1459,220,0.0030772027318289232,5.311627270130477e-4,0.0088296289260385,0.001682022543059777,0.0017221475971378592,2.5967955542860113e-4,0,419,0,0,175561
2016-08-09,14628296,4075976,5000,815,4574,772,2912,307,0.0027344264841236464,4.4571151691215436e-4,0.008977481712355519,0.001515219912972991,0.0015925299843536117,1.678937861251919e-4,0,420,0,0,176400
2016-08-10,17924568,5424840,5437,1071,5063,1008,2909,288,0.0024266135730579394,4.780031518751247e-4,0.007466395322258353,0.0014864954542438118,0.0012983297561202033,1.2853866268910916e-4,0,421,0,0,177241
2016-08-11,16526352,4950640,9785,1062,9331,1006,7155,383,0.004736677519636518,5.140880455650466e-4,0.015078454502852156,0.0016256484010148183,0.0034635592900356957,1.854008676566976e-4,0,422,0,0,178084
2016-08-12,13763192,3933568,6594,836,6000,784,3526,312,0.003832831802390027,4.8593378629027337e-4,0.012202661807295566,0.0015944811428199538,0.0020495245579659135,1.8135327909397762e-4,0,423,0,0,178929
2016-08-13,10872080,3097704,7626,801,6794,746,5031,312,0.005611437737764991,5.893996365000994e-4,0.017545898510638848,0.0019265882085570474,0.0037019595146466915,2.2957888462925218e-4,0,424,0,0,179776
2016-08-14,10669656,2956216,6795,880,6090,818,3842,373,0.005094822176085152,6.598150868219182e-4,0.01648052780987587,0.0022136406811951496,0.0028806926858747834,2.7967162202792667e-4,0,425,0,0,180625
2016-08-15,12592088,3254448,5439,714,4949,687,3094,328,0.0034555031699270208,4.536181767471765e-4,0.012165503950285886,0.0016887656524240055,0.0019656787659044312,2.0838482069057967e-4,0,426,0,0,181476
2016-08-16,10820232,3082384,4850,860,4500,823,2808,467,0.0035858750533260286,6.358458857444091e-4,0.011679271628713359,0.00213600901120691,0.002076110752523606,3.4527910307283617e-4,0,427,0,0,182329
2016-08-17,14543328,3457216,6379,738,5468,688,3430,265,0.003508963010392119,4.059593512571538e-4,0.01265295544160388,0.0015920324330328218,0.0018867758466287771,1.4577131176578015e-4,0,428,0,0,183184
2016-08-18,11281384,3604416,5044,617,4712,585,3253,222,0.003576866100825927,4.3753496911371864e-4,0.010458282284841705,0.001298407287061205,0.0023068091645493142,1.5742749293880964e-4,0,429,0,0,184041
2016-08-19,15241848,3964976,4293,695,3889,662,2346,213,0.0022532700759120548,3.647851625340969e-4,0.007846705755595998,0.001335695348471214,0.0012313467500791242,1.1179746707879517e-4,0,430,0,0,184900
2016-08-20,12052680,3558936,5360,1732,4935,1668,2963,568,0.00355771496463857,0.0011496198355884335,0.011093203137117386,0.0037494352244603446,0.0019666995224298664,3.770115858049828e-4,0,431,0,0,185761
2016-08-21,9924536,2563472,3551,817,3201,782,2064,371,0.002862400821559819,6.58569831375492e-4,0.009989576636686493,0.0024404401530424362,0.001663755363474927,2.990568022525184e-4,0,432,0,0,186624
2016-08-22,10404512,2724464,4917,703,4457,675,2122,305,0.003780667464269348,5.405347218591319e-4,0.013087344886920878,0.001982041238203184,0.0016315998289972659,2.3451364177387658e-4,0,433,0,0,187489
2016-08-23,10868088,3084840,5249,826,4689,711,2398,176,0.0038637891043944435,6.080186321641857e-4,0.012160112031742326,0.001843855759131754,0.0017651678933773816,1.295536068533858e-4,0,434,0,0,188356
2016-08-24,10299256,2935000,3734,845,3473,815,2265,401,0.0029004036796444325,6.563580903319619e-4,0.009466439522998296,0.002221465076660988,0.0017593503841442527,3.1147880973149904e-4,0,435,0,0,189225
2016-08-25,13492656,3362616,5063,769,4640,724,2836,216,0.0030019293458604444,4.559517414510531e-4,0.011039024378638535,0.001722468459080668,0.001681507332581517,1.2806966990042585e-4,0,436,0,0,190096
2016-08-26,11264312,2899200,4390,677,3990,645,2633,220,0.0031178113674408168,4.808105457306225e-4,0.011009933774834437,0.0017798013245033113,0.0018699766128637062,1.562456721724327e-4,0,437,0,0,190969
2016-08-27,10530432,2970064,4536,946,4220,876,2602,281,0.0034460124712832295,7.186789677764406e-4,0.01136675842675444,0.0023595451141793576,0.001976747012848096,2.1347652214078207e-4,0,438,0,0,191844
2016-08-28,8654016,2461232,5697,556,5416,530,3746,163,0.005266456637011071,5.139810233768923e-4,0.01760419172186937,0.001722714477952505,0.00346290092368676,1.5068148706912492e-4,0,439,0,0,192721
2016-08-29,9022744,2526840,9185,579,8177,548,6832,178,0.00814386399525466,5.133693253404951e-4,0.025888461477576737,0.001734973326368112,0.006057580709371783,1.5782338499241473e-4,0,440,0,0,193600
2016-08-30,8581456,2428976,5193,792,4679,737,3273,335,0.004841136515761428,7.38336245038138e-4,0.015410609244389405,0.0024273603362075214,0.0030512304671841232,3.1230131576739424e-4,0,441,0,0,194481
2016-08-31,16234240,4728928,4299,939,3945,892,2328,378,0.0021184853741228415,4.6272569581329336e-4,0.006673816983468558,0.0015090100758565154,0.0011472049199716156,1.8627296380982418e-4,0,442,0,0,195364
2016-09-01,18605792,5026416,5847,1317,5414,1254,3316,580,0.002514055838096008,5.662752760000756e-4,0.008616875324286729,0.001995855496242253,0.001425792570399583,2.49384707729722e-4,0,443,0,0,196249
2016-09-02,11031208,3439608,4825,821,4465,782,2964,318,0.0034991634642370993,5.954017003396183e-4,0.01038490432630695,0.0018188119111247562,0.002149537929118914,2.3061844178806165e-4,0,444,0,0,197136
2016-09-03,10051008,2744800,3571,546,3286,514,1923,172,0.00284230198602966,4.345832776175285e-4,0.009577382687263188,0.0014981055085980764,0.0015305927524881086,1.3690169185021046e-4,0,445,0,0,198025
2016-09-04,9473872,2736864,3537,608,3255,584,1917,197,0.0029867407961602184,5.134120452545696e-4,0.009514539268301238,0.0017070632665707906,0.0016187679124227137,1.6635225808412865e-4,0,446,0,0,198916
2016-09-05,10175672,2657288,10063,692,9025,664,8061,243,0.00791141852842741,5.440426932000167e-4,0.027170558855494773,0.0019990305905870946,0.006337468424689789,1.9104389371041048e-4,0,447,0,0,199809
2016-09-06,11290720,2938768,6628,682,6116,650,4710,153,0.0046962461207079795,4.8322870463531113e-4,0.01664915365894824,0.0017694489663695808,0.0033372539572321344,1.0840761262346423e-4,0,448,0,0,200704
2016-09-07,9625136,2647240,3761,680,3465,632,2298,262,0.0031259818043090507,5.651868191784511e-4,0.010471283298831992,0.0019099137214608423,0.0019099989859883539,2.177631568011091e-4,0,449,0,0,201601
2016-09-08,14814000,3566584,4316,552,3962,529,2300,123,0.002330768192250574,2.9809639530174156e-4,0.008886934949520324,0.0011865695578738647,0.0012420683137572568,6.642365330093155e-5,0,450,0,0,202500
2016-09-09,12363184,3136264,5532,725,5055,686,3555,238,0.0035796603852211537,4.69134811873705e-4,0.012894322671815893,0.0017498526909724436,0.002300378284428995,1.5400563479440248e-4,0,451,0,0,203401
2016-09-10,14196360,3219880,6242,957,5676,903,4215,374,0.003517521392807734,5.392931709255048e-4,0.014102388908903437,0.0022435618718710014,0.0023752567559571607,2.1075825070651915e-4,0,452,0,0,204304
2016-09-11,10919816,3226104,4514,1038,4221,985,3011,583,0.0033070154295640145,7.60452373922784e-4,0.010467114513357287,0.002442574696909957,0.002205897974837671,4.271134238891937e-4,0,453,0,0,205209
2016-09-12,10856584,3147416,3910,629,3627,595,2482,217,0.0028812009376061568,4.634975421366426e-4,0.009218991070770436,0.001512351719632867,0.0018289362473499953,1.5990296763696574e-4,0,454,0,0,206116
2016-09-13,11784304,3159056,4469,764,4165,697,2838,300,0.0030338660645550216,5.186560020854859e-4,0.010547454682664695,0.0017650842530173572,0.001926630541778284,2.0366073380320127e-4,0,455,0,0,207025
2016-09-14,14993208,3467888,7119,777,6701,726,5334,340,0.0037985199698423447,4.145877253220258e-4,0.01545840004060108,0.001674794572373733,0.0028460887089674205,1.8141547826189033e-4,0,456,0,0,207936
2016-09-15,15842120,3858872,27352,1013,18721,955,20946,474,0.013812292799196066,5.115476968991524e-4,0.03881134175997546,0.0019798531798929844,0.010577372220384646,2.3936190358361128e-4,0,457,0,0,208849
2016-09-16,20444432,4915376,19197,1229,16173,1164,14843,619,0.007511874137662519,4.809133362081177e-4,0.026322299657238837,0.0018944634143959688,0.005808133970168504,2.4221753874111054e-4,0,458,0,0,209764
2016-09-17,15319296,4254024,11647,975,10541,915,7830,335,0.006082263832489431,5.091617787135911e-4,0.0198231133627831,0.0017207237194712584,0.0040889607459768385,1.749427649939005e-4,0,459,0,0,210681
2016-09-18,13416336,3493872,9244,765,8345,723,5874,327,0.005512086161229116,4.561603108330024e-4,0.019107740638466434,0.0016554699199054803,0.003502595641611838,1.949861720815579e-4,0,460,0,0,211600
2016-09-19,13298448,3370096,0,0,0,0,0,0,0,0,0,0,0,0,0,461,0,0,212521
2016-09-20,14751552,3980704,0,0,0,0,0,0,0,0,0,0,0,0,0,462,0,0,213444
2016-09-21,13292080,3717176,2042,334,1960,318,1361,129,0.0012290025338397,2.0102196195027414e-4,0.004218256009400685,6.843905158109274e-4,8.191344018392908e-4,7.764021883708193e-5,0,463,0,0,214369
2016-09-22,12481632,3758104,6694,790,5938,737,3876,242,0.004290464580272836,5.063440421893547e-4,0.012640416550473325,0.0015688762205622836,0.0024842905158556187,1.5510792178458714e-4,0,464,0,0,215296
2016-09-23,12995904,3779944,6717,772,6171,697,4424,238,0.004134841254598372,4.75226656029469e-4,0.013060510949368562,0.0014751541292675233,0.0027233195936196514,1.465076996567534e-4,0,465,0,0,216225
2016-09-24,12128880,3715408,3767,721,3508,676,2161,167,0.002484648211541379,4.755591612745777e-4,0.007553410015804456,0.0014555601968882018,0.0014253583183278257,1.1015031890825863e-4,0,466,0,0,217156
2016-09-25,12650520,3677480,0,0,0,0,0,0,0,0,0,0,0,0,0,467,0,0,218089
2016-09-26,15744768,4909800,0,0,0,0,0,0,0,0,0,0,0,0,0,468,0,0,219024
2016-09-27,24867552,10679904,25109,935,24829,904,23292,392,0.008077674875275219,3.007935803250758e-4,0.01859866905170683,6.771596448807031e-4,0.00749313804591622,1.2610811068174303e-4,0,469,0,0,219961
2016-09-28,19773592,7143584,34765,1829,34160,1744,31727,910,0.014065223961331861,7.399768337487696e-4,0.03825530713994544,0.001953081254451547,0.012836109898494923,3.681678068405579e-4,0,470,0,0,220900
2016-09-29,17550368,5491608,3002,168,2935,163,2449,56,0.001368404354826064,7.657959080971978e-5,0.0042756147197687815,2.3745321953060015e-4,0.0011163298684107364,2.552653026990659e-5,0,471,0,0,221841
2016-09-30,19540248,5235232,0,0,0,0,0,0,0,0,0,0,0,0,0,472,0,0,222784
2016-10-01,15706192,4443448,3457,765,3240,729,2147,341,0.0017608341983849428,3.896552391566332e-4,0.005833307827614952,0.001312494261213364,0.0010935814359075708,1.7368945954563653e-4,0,473,0,0,223729
2016-10-02,19824624,5280744,6556,928,6105,844,4228,298,0.0026455987261095088,3.744837733114131e-4,0.009248696774545404,0.0012786077113376448,0.0017061609844403608,1.2025448755043223e-4,0,474,0,0,224676
2016-10-03,17889208,4925272,4829,475,4535,441,3421,127,0.002159514272515586,2.1241857101778904e-4,0.007366090644333957,7.163056172329162e-4,0.0015298609083196975,5.6794017935282544e-5,0,475,0,0,225625
2016-10-04,15938120,4383808,0,0,0,0,0,0,0,0,0,0,0,0,0,476,0,0,226576
2016-10-05,17551096,4925800,0,0,0,0,0,0,0,0,0,0,0,0,0,477,0,0,227529
2016-10-06,13747872,3945904,8064,783,7777,741,6217,341,0.00469250804779096,4.556341519618454e-4,0.015767236101030334,0.0015023173397021316,0.0036177235284122517,1.984307098582239e-4,0,478,0,0,228484
2016-10-07,14136888,4225888,5282,1053,4988,997,3447,436,0.002989059544080706,5.95887864429569e-4,0.009442749074277406,0.0018874139589123045,0.001950641470739529,2.467303978074948e-4,0,479,0,0,229441
2016-10-08,24710152,7664896,9016,3135,8593,3002,5433,1502,0.002918962214396739,0.0010149674514345359,0.008968680070805918,0.003133245382585752,0.0017589531622468368,4.862778666841062e-4,0,480,0,0,230400
2016-10-09,22030960,7433840,10359,4710,9569,4487,6888,3204,0.0037616154720447955,0.0017103203854938686,0.010297773425309128,0.004828729162855267,0.0025012073917795685,0.001163453612552517,0,481,0,0,231361
2016-10-10,25677400,9671768,15195,2759,14491,2647,10988,1511,0.004734124171450381,8.595885876295886e-4,0.01198622630319503,0.002189465255990425,0.003423399565376557,4.707641739428447e-4,0,482,0,0,232324
2016-10-11,21450080,7186712,8310,2175,7865,2058,5170,1038,0.003099289140180363,8.111857857872791e-4,0.00875504681417594,0.0022908946399967053,0.0019281979367909118,3.87131423286067e-4,0,483,0,0,233289
2016-10-12,22246280,6523384,12690,2340,12136,2192,9539,1266,0.004563459598638514,8.41489004004265e-4,0.01488307295722588,0.0026881753396703306,0.0034303263287165315,4.5526712780743567e-4,0,484,0,0,234256
2016-10-13,24372704,6214000,17111,1882,16618,1769,14101,864,0.005616446989222041,6.177402392446895e-4,0.02139427100096556,0.00227743804312842,0.004628456489686167,2.835959440528224e-4,0,485,0,0,235225
2016-10-14,20547376,5865784,10753,2245,10294,2158,7995,1256,0.004186617308214927,8.740775464468067e-4,0.014039385016563856,0.002943170086044764,0.0031128062288829483,4.890162130677903e-4,0,486,0,0,236196
2016-10-15,22048864,5758608,9041,2272,8432,2126,6155,1208,0.0032803504071683694,8.243508599808135e-4,0.011713941980423047,0.002953491538232851,0.002233221629921614,4.3829922484895365e-4,0,487,0,0,237169
2016-10-16,21089568,5834984,8086,1575,7661,1504,5560,711,0.003067298486152016,5.974517827961198e-4,0.010503542083405884,0.002062045071588885,0.00210909962688662,2.697068048051055e-4,0,488,0,0,238144
2016-10-17,20107848,5272576,7884,1479,7394,1417,4972,678,0.003136685735838067,5.884269664262431e-4,0.011218804622256748,0.0021499927170324333,0.001978133114990724,2.6974542477146236e-4,0,489,0,0,239121
2016-10-18,19179928,5522800,5820,1166,5526,1123,3494,424,0.0024275377884630223,4.8634176311819315e-4,0.00800463532990512,0.0016267110885782574,0.0014573568785034021,1.768515502247975e-4,0,490,0,0,240100
2016-10-19,7303856,2900880,1770,368,1652,348,760,93,0.001938701967837263,4.0307475941475294e-4,0.004555858911778495,9.597087780259784e-4,8.324370031391638e-4,1.0186400169992399e-4,0,491,0,0,241081
2016-10-20,14432896,5909512,4222,1154,4057,1091,2429,423,0.002340209477016948,6.396498665271336e-4,0.005492162466207024,0.0014769409047650636,0.0013463687398565056,2.3446437915162693e-4,0,492,0,0,242064
2016-10-21,2903224,1494512,1246,188,1203,183,925,76,0.0034334243585751566,5.180447667834105e-4,0.006439560204267346,9.795839712227134e-4,0.0025488904748651843,2.094223525294638e-4,0,493,0,0,243049
2016-10-22,2598168,1249152,730,126,698,121,482,45,0.002247737636673225,3.879656742751046e-4,0.004470232605799774,7.749257096013936e-4,0.0014841226587349239,1.3855916938396593e-4,0,494,0,0,244036
2016-10-23,2263016,1140560,727,139,695,133,491,53,0.002570021599493773,4.913796455703362e-4,0.0048747983446727925,9.328750789086063e-4,0.001735736733633346,1.8736058428221454e-4,0,495,0,0,245025
2016-10-24,2943424,1384840,1096,169,1048,163,609,36,0.0029788436868082887,4.5932899915200804e-4,0.006054128996851622,9.416250252736778e-4,0.001655215150790372,9.784523058859342e-5,0,496,0,0,246016
2016-10-25,4043904,1765672,1602,202,1498,194,1004,59,0.003169214699458741,3.996138385085304e-4,0.006787217557960935,8.78985451431523e-4,0.001986199474567151,1.1671889342575886e-4,0,497,0,0,247009
2016-10-26,6596352,3232728,2376,662,2122,492,1439,370,0.0028815927348934682,8.028680094694765e-4,0.005251292406908345,0.001217547532610229,0.001745207047774285,4.4873287538324216e-4,0,498,0,0,248004
2016-10-27,6921504,3296488,2051,415,1958,395,1203,125,0.0023705830409113393,4.796645353379843e-4,0.004751723652566003,9.585959360385963e-4,0.0013904492434014342,1.4447726968011576e-4,0,499,0,0,249001
2016-10-28,5634200,2298128,3274,304,2987,287,2057,57,0.004648752262965461,4.3164956870540627e-4,0.010398028308257852,9.99074028948779e-4,0.0029207340882467787,8.093429413226368e-5,0,500,0,0,250000
2016-10-29,4839936,1937768,1223,260,1157,246,638,82,0.002021514334073839,4.2975774886279487e-4,0.00477662960684664,0.0010156014548697264,0.0010545593991325504,1.355389823336507e-4,0,501,0,0,251001
2016-10-30,4668648,1842304,1188,274,1123,257,657,105,0.0020357071254890067,4.695149430841649e-4,0.00487650246647676,0.001115993885916765,0.0011258077284901325,1.7992360957604857e-4,0,502,0,0,252004
2016-10-31,5526552,2053840,1228,246,1175,238,640,60,0.0017776002107643247,3.5609906502282075e-4,0.0045767927394539006,9.270439761617263e-4,9.264365919292898e-4,8.685343049337092e-5,0,503,0,0,253009
2016-11-01,7763784,2721456,2057,360,1985,332,1437,112,0.0021195849858780206,3.70953133162901e-4,0.005835111793098988,9.759481689213421e-4,0.001480721256541913,1.1540764142845808e-4,0,504,0,0,254016
2016-11-02,7570856,2907504,1438,383,1366,362,738,108,0.0015195111358609912,4.047098505109594e-4,0.003758550289182749,9.960433416428662e-4,7.798325579036241e-4,1.1412183774199378e-4,0,505,0,0,255025
2016-11-03,7166632,2970304,1881,705,1803,683,979,387,0.002099731087071305,7.869805509756884e-4,0.004856068604425674,0.0018395423498739523,0.0010928424956102114,4.3200208968452686e-4,0,506,0,0,256036
2016-11-04,6545752,2657976,2994,440,2898,409,1946,116,0.0036591670445198657,5.37753339875999e-4,0.008722426387597178,0.0012310118676767585,0.002378336362269759,1.4177133505821791e-4,0,507,0,0,257049
2016-11-05,7073696,2949360,2668,468,2564,454,1710,168,0.00301737592342108,5.292848321443274e-4,0.006954729161580817,0.0012314536034936394,0.0019339253482196577,1.8999968333386112e-4,0,508,0,0,258064
2016-11-06,9110200,3962608,3379,903,3215,862,2127,354,0.002967223551623455,7.929573445149393e-4,0.006490674828294901,0.0017402680255023963,0.001867796535751136,3.108603543281157e-4,0,509,0,0,259081
2016-11-07,9675272,4425976,3683,823,3584,804,2615,374,0.003045289062674414,6.804976645617819e-4,0.00647811917642572,0.0014532387884615733,0.002162213114008578,3.0924195206088263e-4,0,510,0,0,260100
2016-11-08,18361952,9429752,12862,2962,12611,2850,10381,1593,0.0056037615172940215,0.0012904946053665753,0.010698902791929204,0.002417879070414577,0.0045228306881534164,6.940438576465073e-4,0,511,0,0,261121
2016-11-09,37370016,21799560,17555,7647,17240,7491,11470,3805,0.0037580931193607198,0.001637034353959067,0.0063267332001196355,0.0027490463110264613,0.0024554444932536287,8.145567826355761e-4,1,512,1,1,262144
2016-11-10,23875088,13450664,14807,8041,14482,7938,11883,6661,0.004961489566027987,0.002694356561115084,0.008613403769509075,0.004721253909844153,0.0039817235438043205,0.0022319498885197825,1,513,2,4,263169
2016-11-11,16821880,9327400,5305,2208,5136,2154,3101,1162,0.0025229046931734144,0.0010500609919937604,0.00440508609044321,0.0018474601711087764,0.0014747459855854398,5.526136198807743e-4,1,514,3,9,264196
2016-11-12,9575776,5292776,3635,1100,3563,1082,2349,599,0.003036829600024061,9.189855735973774e-4,0.00538545368252879,0.0016354366782195204,0.001962451920345672,5.004294168952991e-4,1,515,4,16,265225
2016-11-13,9378928,4709512,3881,1286,3740,1234,2542,825,0.0033103996533505745,0.0010969270688505125,0.006353099854082546,0.002096183213887129,0.0021682648592674983,7.037051569219851e-4,1,516,5,25,266256
2016-11-14,10000896,5181720,5993,2849,5851,2793,4669,2398,0.0047939704602467615,0.002278995801976143,0.009033293964166338,0.0043120817026006805,0.0037348653560640966,0.0019182281267598423,1,517,6,36,267289
2016-11-15,7475816,3947688,4165,1891,3887,1821,3156,1543,0.004457038535993931,0.0020235918058978445,0.007877015610149536,0.003690261236450297,0.0033772901847771535,0.00165119098704409,1,518,7,49,268324
2016-11-16,6730448,3412408,2131,754,2047,727,1279,480,0.002532966601926053,8.962256301512173e-4,0.00479895721730813,0.001704368293592091,0.0015202554124183116,5.70541515215629e-4,1,519,8,64,269361
2016-11-17,5631944,2908144,1490,395,1391,357,785,206,0.002116498317454861,5.610851244259531e-4,0.0038264955242931576,9.820696636755263e-4,0.0011150679055047423,2.926165459031553e-4,1,520,9,81,270400
2016-11-18,6863024,3429024,1697,559,1589,497,886,228,0.0019781367513795668,6.51607804373116e-4,0.0037071773192605246,0.0011595136108700317,0.0010327808849276937,2.657720561664945e-4,1,521,10,100,271441
2016-11-19,6615472,3518208,1780,851,1697,809,626,236,0.0021525297061192306,0.0010291026853412727,0.003858782652986975,0.0018395728734628537,7.57013256196988e-4,2.853915790135609e-4,1,522,11,121,272484
2016-11-20,6026848,3006600,1808,635,1695,583,739,102,0.002399927789783316,8.428949925400475e-4,0.004510077828776692,0.001551253908068915,9.809439362001497e-4,1.3539415628202337e-4,1,523,12,144,273529
2016-11-21,4925424,2496256,2832,256,2557,248,1573,50,0.00459980704199273,4.158017665078174e-4,0.008194672341298328,7.947902779202133e-4,0.0025549069481124874,8.121128252105808e-5,1,524,13,169,274576
2016-11-22,7612320,3614448,2616,588,2517,560,1449,80,0.0027492275679424933,6.179456460054228e-4,0.005570975153052416,0.0012394700380251701,0.0015227946276562205,8.407423755175821e-5,1,525,14,196,275625
2016-11-23,4624536,2469136,1293,219,1251,213,670,62,0.0022367649424720666,3.7884881856255415e-4,0.004053239675740826,6.901199447904044e-4,0.0011590351983420608,1.072540034286683e-4,1,526,15,225,276676
2016-11-24,4640928,2640536,1320,290,1274,285,730,104,0.0022754069875680037,4.999000199960008e-4,0.0038598223996946074,8.634610548767372e-4,0.0012583690158520019,1.792744899296003e-4,1,527,16,256,277729
2016-11-25,3104288,1742512,708,187,688,180,339,64,0.0018245729777649497,4.819140492119288e-4,0.003158658304792162,8.263931611374842e-4,8.736302817264378e-4,1.6493315053242485e-4,1,528,17,289,278784
2016-11-26,4541320,2748424,1232,217,1185,208,720,41,0.002170294099512917,3.822677107096615e-4,0.003449249460781888,6.05437880035977e-4,0.001268353694520536,7.222569649353051e-5,1,529,18,324,279841
2016-11-27,6603792,3237752,1905,485,1815,459,1007,97,0.0023077649932039044,5.875412187422015e-4,0.004484593013918299,0.0011341202167429747,0.0012199051696358699,1.175082437484403e-4,1,530,19,361,280900
2016-11-28,5845464,3089008,1323,576,1202,475,601,257,0.0018106347075270673,7.883035461342333e-4,0.0031129734853389828,0.0012301683906289656,8.225181097685317e-4,3.5172571416058673e-4,1,531,20,400,281961
2016-11-29,6750400,3480848,1517,545,1453,513,446,61,0.0017978193884806827,6.458876511021569e-4,0.003339416142273377,0.001179023042660869,5.28561270443233e-4,7.229201232519554e-5,1,532,21,441,283024
2016-11-30,5598288,2820272,1697,345,1644,330,951,81,0.002425027079707225,4.930078624036491e-4,0.004663379986043899,9.360799242058922e-4,0.001358986890277885,1.1574967204259588e-4,1,533,22,484,284089
2016-12-01,4319696,2346112,1031,285,993,279,470,104,0.0019093936239957627,5.278149203092069e-4,0.0033860276065251784,9.513612308363795e-4,8.704316229660605e-4,1.9260614635844742e-4,1,534,23,529,285156
2016-12-02,4265600,2345576,972,193,909,188,450,52,0.0018229557389347337,3.6196549137284325e-4,0.00310030457337558,6.412071064847185e-4,8.439609902475618e-4,9.752438109527381e-5,1,535,24,576,286225
2016-12-03,4268528,2210720,867,279,833,272,296,68,0.0016249161303381401,5.228968862333808e-4,0.003014402547586307,9.84294709415937e-4,5.547579868282462e-4,1.2744440237946197e-4,1,536,25,625,287296
2016-12-04,4348232,2129984,1136,434,1053,385,467,136,0.0020900448734106187,7.984854533980708e-4,0.003954959286079144,0.0014460202517953187,8.591997851080623e-4,2.5021663977451065e-4,1,537,26,676,288369
2016-12-05,4136480,2176992,1097,320,1033,306,395,55,0.0021216106447994433,6.188836885467837e-4,0.003796063559259749,0.0011244873660537107,7.639345530499362e-4,1.0637063396897846e-4,1,538,27,729,289444
2016-12-06,4196616,2162920,1188,327,1119,306,611,121,0.0022646818293596558,6.233593924247537e-4,0.004138849333308675,0.0011318033029423186,0.0011647479778945703,2.3066203817552047e-4,1,539,28,784,290521
2016-12-07,5138056,2741392,1309,439,1216,385,660,207,0.0020381249250689365,6.835269993164729e-4,0.0035485621903033203,0.0011235168118970216,0.0010276260126397998,3.223008857824827e-4,1,540,29,841,291600
2016-12-08,4350264,2206568,1393,348,1326,329,656,102,0.0025616836127646506,6.399611609778166e-4,0.004807465711457793,0.0011928025784838719,0.0012063635678202518,1.8757482304522207e-4,1,541,30,900,292681
2016-12-09,3888808,1914448,1047,186,1009,177,563,11,0.002153873371994709,3.82636530268401e-4,0.004216358971358846,7.396387888310364e-4,0.0011581955190382246,2.262904211264737e-5,1,542,31,961,293764
2016-12-10,4984912,2371624,1468,283,1408,261,926,64,0.002355909191576501,4.541705049156334e-4,0.004749488114473458,8.804093734925941e-4,0.0014860844083105177,1.027099375074224e-4,1,543,32,1024,294849
2016-12-11,3922424,1990464,987,221,940,210,474,67,0.002013040915515508,4.507416842238371e-4,0.0037780135686955405,8.440243079000675e-4,9.667491326791801e-4,1.3665019385971532e-4,1,544,33,1089,295936
2016-12-12,4586688,2150144,1387,270,1310,245,684,25,0.002419174794535839,4.7092804219515255e-4,0.004874092153827837,9.115668531968091e-4,0.0011930177068943866,4.360444835140302e-5,1,545,34,1156,297025
2016-12-13,6092744,2916648,1379,488,1334,478,534,125,0.0018106784069706523,6.407621918793897e-4,0.003658994846138444,0.0013110941052879882,7.011619066876928e-4,1.6412965980517152e-4,1,546,35,1225,298116
2016-12-14,3235120,1702136,768,205,741,192,309,44,0.0018991567546180668,5.069363733029996e-4,0.003482682934853619,9.023955782616665e-4,7.641138504908628e-4,1.0880585573332674e-4,1,547,36,1296,299209
2016-12-15,3890296,1909416,1036,287,956,261,454,73,0.002130429149864175,5.90186453678589e-4,0.004005413173451987,0.0010935280735051974,9.336050521605554e-4,1.5011711191127873e-4,1,548,37,1369,300304
2016-12-16,3505536,1795472,844,231,796,220,342,36,0.0019260963230729909,5.271661737320626e-4,0.0035466996979067345,9.802436350998512e-4,7.804797896812357e-4,8.215576733486691e-5,1,549,38,1444,301401
2016-12-17,3590440,1810560,1066,220,1008,212,483,21,0.0023751963547643186,4.901906173059569e-4,0.004453870625662778,9.367267585719336e-4,0.0010761912189035327,4.6790922561023165e-5,1,550,39,1521,302500
2016-12-18,3347664,1733088,1030,229,985,214,435,17,0.002461417872283479,5.472472745173949e-4,0.004546797392861759,9.878321239313872e-4,0.0010395308489740906,4.0625343523125376e-5,1,551,40,1600,303601
