date,unique_users,tweet_count,freq,freq_hate,freq_upd,freq_upd_hate,freq_rt,freq_rt_hate,norm,norm_hate,norm_upd,norm_upd_hate,norm_rt,norm_rt_hate,election,date_num,slope_change,date_num2,slope_change2
2016-02-17,76587,607662,4553,953,3112,709,2304,417,0.007492652165183934,0.0015683060648847551,0.04063352788332224,0.00925744578061551,0.003791581504191475,6.862367566179883e-4,0,248,0,61504,0
2016-02-18,77590,618907,4775,975,3233,708,2372,451,0.0077152140790134865,0.001575357848594377,0.04166774068823302,0.009124887227735533,0.0038325628890931917,7.287039894523733e-4,0,249,0,62001,0
2016-02-19,76804,610652,4316,968,3006,739,2185,459,0.007067855341503835,0.0015851909106987287,0.03913858653195146,0.00962189469298474,0.003578142706484217,7.516556074490872e-4,0,250,0,62500,0
2016-02-20,70927,572338,4067,787,2817,596,2277,392,0.007105940895065503,0.001375061589480342,0.03971689201573449,0.00840300590748234,0.003978418347200431,6.849099657894461e-4,0,251,0,63001,0
2016-02-21,70180,611724,3772,850,2529,656,1928,419,0.006166179518867986,0.0013895155331489365,0.03603590766600171,0.009347392419492733,0.003151748174013117,6.849494216345934e-4,0,252,0,63504,0
2016-02-22,76126,629794,4726,1125,3215,887,2663,630,0.007504041003883809,0.0017862983769295993,0.042232614349893595,0.011651735280981531,0.004228366735789798,0.0010003270910805754,0,253,0,64009,0
2016-02-23,76798,634721,4952,1063,3359,778,2663,588,0.0078018530976602316,0.0016747515837667259,0.04373811818016094,0.01013047214771218,0.004195544183980048,9.263912805783958e-4,0,254,0,64516,0
2016-02-24,77943,670299,5159,986,3422,738,2527,485,0.007696565264158234,0.0014709853363946536,0.04390387847529605,0.009468457719102421,0.003769959376338022,7.235576958939219e-4,0,255,0,65025,0
2016-02-25,77552,653639,4781,986,3052,731,2361,459,0.007314435032181372,0.0015084779212990657,0.03935423973591912,0.009425933567154942,0.0036120855701694665,7.022224806047375e-4,0,256,0,65536,0
2016-02-26,77627,656194,4826,891,3178,654,2299,398,0.007354532348665181,0.0013578301538874175,0.04093936388112383,0.008424903706184704,0.0035035370637342004,6.065279475277128e-4,0,257,0,66049,0
2016-02-27,70627,599121,4241,870,2812,654,2376,481,0.007078703634157374,0.0014521273665920574,0.039814801704730486,0.009259914763475725,0.003965809911520377,8.028428314146892e-4,0,258,0,66564,0
2016-02-28,70875,628765,4130,910,2685,682,2214,430,0.006568431767035379,0.0014472815757874563,0.03788359788359788,0.00962257495590829,0.0035211883613114597,6.838803050424245e-4,0,259,0,67081,0
2016-02-29,79522,724821,4659,896,3181,680,2200,403,0.006427793896700013,0.0012361672744029216,0.040001509016372824,0.008551092779356655,0.003035232146971459,5.559993432861355e-4,0,260,0,67600,0
2016-03-01,77633,641744,4226,869,2781,606,2207,413,0.006585180383455085,0.001354122516143509,0.035822395115479244,0.007805958806177785,0.0034390660450273006,6.43558802263831e-4,0,261,0,68121,0
2016-03-02,78466,655308,3959,920,2656,661,1924,425,0.006041433951668528,0.00140391998876864,0.033849055641934085,0.008424030790406037,0.0029360239765118083,6.485499948116001e-4,0,262,0,68644,0
2016-03-03,76699,617746,4735,892,3110,676,2387,390,0.007664962622178047,0.0014439591676838053,0.04054811666384177,0.008813674233040848,0.0038640476830282995,6.313274387855203e-4,0,263,0,69169,0
2016-03-04,75887,587235,3982,824,2685,644,2068,381,0.006780930973119791,0.0014031861179936481,0.035381554152885214,0.008486302001660364,0.0035215884611782336,6.488032899946359e-4,0,264,0,69696,0
2016-03-05,68223,512864,3040,751,2167,577,1549,367,0.00592749734822487,0.0014643258251700257,0.03176348152382628,0.008457558301452589,0.003020293879079054,7.155893180258315e-4,0,265,0,70225,0
2016-03-06,67352,510892,3208,626,2283,493,1647,303,0.006279213610704415,0.0012253078928618965,0.03389654353248604,0.007319752939779071,0.003223773321954542,5.930803379187773e-4,0,266,0,70756,0
2016-03-07,71647,504643,3436,751,2410,591,1914,362,0.006808773727169504,0.0014881807535227873,0.033637137633117924,0.008248775245299872,0.003792780242666598,7.173387919776951e-4,0,267,0,71289,0
2016-03-08,74191,513974,3075,710,2305,568,1586,335,0.00598279290392121,0.001381392833100507,0.031068458438355057,0.007655915137954738,0.0030857592018273296,6.517839423784082e-4,0,268,0,71824,0
2016-03-09,73530,504777,3191,687,2436,552,1611,290,0.006321603401105835,0.0013609970343339732,0.03312933496532028,0.007507139942880457,0.0031915083294207147,5.745111207523322e-4,0,269,0,72361,0
2016-03-10,72880,505841,3449,715,2583,580,1709,319,0.006818348057986601,0.0014134876374196634,0.035441822173435784,0.007958287596048299,0.003378531989300986,6.306329459256961e-4,0,270,0,72900,0
2016-03-11,72062,493179,4127,719,2851,551,2385,301,0.008368158417126438,0.0014578885151233121,0.03956315395076462,0.007646193555549388,0.004835972334588456,6.10326068222694e-4,0,271,0,73441,0
2016-03-12,66221,462483,2856,663,2105,523,1451,291,0.006175362121418517,0.00143356620675787,0.03178749943371438,0.007897796771416922,0.003137412618409758,6.292123169932733e-4,0,272,0,73984,0
