date,unique_users,tweet_count,freq,freq_hate,freq_upd,freq_upd_hate,freq_rt,freq_rt_hate,norm,norm_hate,norm_upd,norm_upd_hate,norm_rt,norm_rt_hate,election,date_num,slope_change,date_num2,slope_change2
2015-08-19,75855,410715,59,4,54,4,5,0,1.436519240836103e-4,9.739113497193919e-6,7.118845165117658e-4,5.273218640827895e-5,1.2173891871492397e-5,0,0,66,0,4356,0
2015-08-20,75903,403736,69,4,60,4,8,1,1.709037588919492e-4,9.907464283591258e-6,7.904825896209636e-4,5.269883930806424e-5,1.9814928567182517e-5,2.4768660708978146e-6,0,67,0,4489,0
2015-08-21,76033,407306,69,1,47,1,3,0,1.6940580300805783e-4,2.4551565653341715e-6,6.181526442465772e-4,1.3152183920139938e-5,7.365469696002514e-6,0,0,68,0,4624,0
2015-08-22,69466,377091,62,5,50,4,5,0,1.644165466691064e-4,1.3259398924927935e-5,7.197765813491493e-4,5.7582126507931936e-5,1.3259398924927935e-5,0,0,69,0,4761,0
2015-08-23,69088,382018,52,6,46,6,3,1,1.3611924045463827e-4,1.5706066206304414e-5,6.658175081056044e-4,8.684576192681797e-5,7.853033103152207e-6,2.617677701050736e-6,0,70,0,4900,0
2015-08-24,76123,417270,58,5,56,5,3,0,1.3899872983919284e-4,1.198264912406835e-5,7.356515113697568e-4,6.568317065801401e-5,7.18958947444101e-6,0,0,71,0,5041,0
2015-08-25,76370,415855,70,2,54,2,6,0,1.683279027545659e-4,4.809368650130454e-6,7.070839334817337e-4,2.61882938326568e-5,1.4428105950391362e-5,0,0,72,0,5184,0
2015-08-26,78172,420475,72,12,63,9,2,0,1.7123491289612938e-4,2.8539152149354895e-5,8.059151614388784e-4,1.151307373484112e-4,4.7565253582258164e-6,0,0,73,0,5329,0
2015-08-27,77280,405243,54,3,50,3,2,0,1.332533813045506e-4,7.402965628030589e-6,6.469979296066253e-4,3.881987577639752e-5,4.935310418687059e-6,0,0,74,0,5476,0
2015-08-28,76394,401468,79,5,69,5,8,0,1.9677782538085226e-4,1.2454292745623561e-05,9.032122941592272e-4,6.545016624342226e-5,1.99268683929977e-5,0,0,75,0,5625,0
2015-08-29,70990,381359,54,1,49,1,7,0,1.4159886091582997e-4,2.6222011280709254e-6,6.902380616988309e-4,1.408649105507818e-5,1.8355407896496476e-5,0,0,76,0,5776,0
2015-08-30,69916,535055,55,3,45,3,3,1,1.0279317079552569e-4,5.606900225210493e-6,6.436294982550489e-4,4.290863321700326e-5,5.606900225210493e-6,1.8689667417368308e-6,0,77,0,5929,0
2015-08-31,78705,503571,68,9,60,9,9,1,1.350355759168022e-4,1.787235563604735e-5,7.623403849818944e-4,1.1435105774728416e-4,1.787235563604735e-5,1.98581729289415e-6,0,78,0,6084,0
2015-09-01,77495,414857,57,2,50,2,10,1,1.3739674152780357e-4,4.820938299221177e-6,6.452029163171817e-4,2.580811665268727e-5,2.4104691496105888e-5,2.4104691496105886e-6,0,79,0,6241,0
2015-09-02,76905,400356,62,0,56,0,3,0,1.5486217266632698e-4,0,7.281711202132502e-4,0,7.493330935467434e-6,0,0,80,0,6400,0
2015-09-03,77939,403652,79,1,64,1,7,0,1.957131390405597e-4,2.477381506842528e-6,8.211550058378989e-4,1.283054696621717e-5,1.7341670547897693e-5,0,0,81,0,6561,0
2015-09-04,76909,392942,69,7,52,4,4,0,1.7559843437453873e-4,1.7814333922054656e-5,6.761237306427076e-4,5.200951774174674e-5,1.0179619384031232e-5,0,0,82,0,6724,0
2015-09-05,71022,370829,49,3,42,3,2,0,1.3213637552618592e-4,8.089982175072608e-6,5.913660555884093e-4,4.224043254202923e-5,5.393321450048405e-6,0,0,83,0,6889,0
2015-09-06,68270,362741,49,1,43,1,4,0,1.3508260714945375e-4,2.7567879010092603e-6,6.298520580049802e-4,1.4647722279185587e-5,1.1027151604037041e-5,0,0,84,0,7056,0
2015-09-07,71475,378834,55,1,46,1,3,0,1.4518232260040016e-4,2.639678592734549e-6,6.435816719132564e-4,1.3990905911157748e-5,7.919035778203645e-6,0,0,85,0,7225,0
2015-09-08,76834,409266,54,7,44,4,4,2,1.3194352816994325e-4,1.710379068869635e-5,5.726631439206602e-4,5.20602858109691e-5,9.773594679255056e-6,4.886797339627528e-6,0,86,0,7396,0
2015-09-09,77782,414138,69,7,60,7,9,2,1.6661112962345885e-4,1.6902578367597276e-5,7.713866961507803e-4,8.999511455092438e-5,2.1731886472625068e-5,4.8293081050277926e-6,0,87,0,7569,0
2015-09-10,77285,398812,59,0,57,0,5,0,1.4793937995847666e-4,0,7.375299217183153e-4,0,1.2537235589701414e-5,0,0,88,0,7744,0
2015-09-11,78686,404114,50,4,48,4,5,1,1.237274630426068e-4,9.898197043408543e-6,6.100195714612511e-4,5.083496428843759e-5,1.2372746304260679e-5,2.4745492608521356e-6,0,89,0,7921,0
2015-09-12,71680,381266,52,2,44,2,3,0,1.3638771881048926e-4,5.2456814927111255e-6,6.138392857142857e-4,2.7901785714285713e-5,7.868522239066689e-6,0,0,90,0,8100,0
2015-09-13,72103,403665,50,4,38,4,5,1,1.2386508614816742e-4,9.909206891853394e-6,5.270238408942762e-4,5.547619377834487e-5,1.2386508614816741e-5,2.4773017229633484e-6,0,91,0,8281,0
2015-09-14,76166,417664,65,4,56,4,2,0,1.5562749003984063e-4,9.577076310144039e-6,7.352361946275241e-4,5.2516871044823146e-5,4.788538155072019e-6,0,0,92,0,8464,0
2015-09-15,76965,416688,53,2,48,2,5,1,1.271934876934301e-4,4.799754252582268e-6,6.236601052426428e-4,2.5985837718443448e-5,1.1999385631455669e-5,2.399877126291134e-6,0,93,0,8649,0
2015-09-16,77312,406805,60,3,55,3,2,0,1.4749081255146815e-4,7.374540627573408e-6,7.114031456953642e-4,3.880380794701987e-5,4.916360418382271e-6,0,0,94,0,8836,0
2015-09-17,78235,422025,55,2,52,2,4,0,1.3032403293643743e-4,4.739055743143178e-6,6.646641528727552e-4,2.5564005879721353e-5,9.478111486286357e-6,0,0,95,0,9025,0
2015-09-18,76409,394272,53,4,49,4,4,0,1.344249655060466e-4,1.0145280415550686e-5,6.412857124160767e-4,5.2349854074781767e-5,1.0145280415550686e-5,0,0,96,0,9216,0
2015-09-19,70980,383780,54,1,52,1,5,0,1.4070561259054668e-4,2.605659492417531e-6,7.326007326007326e-4,1.4088475626937166e-5,1.3028297462087654e-5,0,0,97,0,9409,0
2015-09-20,70898,410565,56,4,52,4,4,1,1.3639740357799618e-4,9.742671684142584e-6,7.334480521312308e-4,5.64190809331716e-5,9.742671684142584e-6,2.435667921035646e-6,0,98,0,9604,0
2015-09-21,75395,405159,72,3,62,3,4,1,1.7770801092904266e-4,7.404500455376778e-6,8.223356986537569e-4,3.97904370316334e-5,9.872667273835704e-6,2.468166818458926e-6,0,99,0,9801,0
2015-09-22,76608,411547,69,3,62,2,7,0,1.676600728470867e-4,7.289568384655944e-6,8.093149540517961e-4,2.6106934001670842e-5,1.700899289753054e-5,0,0,100,0,10000,0
2015-09-23,77872,419716,65,4,58,4,3,0,1.5486662409819975e-4,9.530253790658445e-6,7.448119991781385e-4,5.13663447709061e-5,7.147690342993834e-6,0,0,101,0,10201,0
2015-09-24,77181,413007,68,2,62,2,3,0,1.646461197994223e-4,4.842532935277126e-6,8.033065132610357e-4,2.5913113331001153e-5,7.263799402915689e-6,0,0,102,0,10404,0
2015-09-25,76357,399774,69,5,54,3,5,0,1.7259751759744256e-4,1.2507066492568302e-5,7.072043165656063e-4,3.928912869808924e-5,1.2507066492568302e-5,0,0,103,0,10609,0
2015-09-26,70430,387147,98,4,83,4,5,0,2.531338225531904e-4,1.0331992757273078e-5,0.001178475081641346,5.679397983813716e-5,1.2914990946591347e-5,0,0,104,0,10816,0
2015-09-27,70131,384551,99,3,82,3,4,0,2.5744309597426607e-4,7.801305938614124e-6,0.0011692404214969129,4.277708859135047e-5,1.04017412514855e-5,0,0,105,0,11025,0
2015-09-28,76185,402308,73,6,59,3,9,0,1.814530160971196e-4,1.491394652853038e-5,7.744306622038459e-4,3.9377830281551485e-5,2.237091979279557e-5,0,0,106,0,11236,0
2015-09-29,76524,402049,74,4,64,3,5,0,1.8405716716121668e-4,9.949036062768468e-6,8.363389263499033e-4,3.920338717265172e-5,1.2436295078460585e-5,0,0,107,0,11449,0
2015-09-30,76397,400108,67,3,56,2,2,0,1.67454787207454e-4,7.4979755466024175e-6,7.330130764297028e-4,2.6179038443917955e-5,4.998650364401611e-6,0,0,108,0,11664,0
2015-10-01,77783,441399,73,5,59,5,5,0,1.6538324735669994e-4,1.132761968196575e-5,7.585204993379016e-4,6.428139824897471e-5,1.132761968196575e-5,0,0,109,0,11881,0
2015-10-02,76312,403502,49,4,41,4,2,0,1.2143682063533762e-4,9.913209847782663e-6,5.372680574483699e-4,5.241639584862145e-5,4.956604923891331e-6,0,0,110,0,12100,0
