date,unique_users,tweet_count,freq,freq_hate,freq_upd,freq_upd_hate,freq_rt,freq_rt_hate,norm,norm_hate,norm_upd,norm_upd_hate,norm_rt,norm_rt_hate,election,date_num,slope_change,date_num2,slope_change2
2015-09-28,76185,402308,7,0,7,0,0,0,1.7399604283285442e-5,0,9.18816039902868e-5,0,0,0,0,106,0,11236,0
2015-09-29,76524,402049,6,0,6,0,0,0,1.4923554094152703e-5,0,7.840677434530344e-5,0,0,0,0,107,0,11449,0
2015-09-30,76397,400108,63,0,18,0,3,0,1.5745748647865077e-4,0,2.356113459952616e-4,0,7.4979755466024175e-6,0,0,108,0,11664,0
2015-10-01,77783,441399,8,1,8,1,0,0,1.81241914911452e-5,2.26552393639315e-6,1.0285023719835954e-4,1.2856279649794942e-5,0,0,0,109,0,11881,0
2015-10-02,76312,403502,6,0,6,0,0,0,1.4869814771673994e-5,0,7.862459377293217e-5,0,0,0,0,110,0,12100,0
2015-10-03,70569,381133,2,0,2,0,0,0,5.247512023361924e-6,0,2.8341056271167225e-5,0,0,0,0,111,0,12321,0
2015-10-04,70117,390200,8,0,8,0,0,0,2.0502306509482317e-5,0,1.1409501262176077e-4,0,0,0,0,112,0,12544,0
2015-10-05,74929,401886,8,0,8,0,1,0,1.9906142537933644e-5,0,1.0676774012732053e-4,0,2.4882678172417055e-6,0,0,113,0,12769,0
2015-10-06,76044,405564,10,0,10,0,0,0,2.4657020840114015e-5,0,1.3150281416022302e-4,0,0,0,0,114,0,12996,0
2015-10-07,77046,410087,41,0,17,0,5,0,9.997878498952661e-5,0,2.2064740544609714e-4,0,1.219253475482032e-5,0,0,115,0,13225,0
2015-10-08,77836,422457,11,0,7,0,0,0,2.603815299545279e-5,0,8.993267896603114e-5,0,0,0,0,116,0,13456,0
2015-10-09,76161,402349,9,0,7,0,0,0,2.2368640160656543e-5,0,9.191055789708643e-5,0,0,0,0,117,0,13689,0
2015-10-10,69918,366831,10,1,8,1,0,0,2.726050960796661e-5,2.726050960796661e-6,1.1441974884865128e-4,1.430246860608141e-5,0,0,0,118,0,13924,0
2015-10-11,70017,393384,10,0,10,0,3,0,2.5420454314359506e-5,0,1.428224574032021e-4,0,7.626136294307852e-6,0,0,119,0,14161,0
2015-10-12,74965,412437,17,1,11,1,3,0,4.121841638844236e-5,2.4246127287319034e-6,1.467351430667645e-4,1.3339558460614953e-5,7.27383818619571e-6,0,0,120,0,14400,0
2015-10-13,76391,422997,9,0,9,0,0,0,2.1276746643593216e-5,0,1.1781492584204945e-4,0,0,0,0,121,0,14641,0
2015-10-14,79669,457653,59,0,23,0,9,0,1.289186348609099e-4,0,2.8869447338362476e-4,0,1.966555447030829e-5,0,0,122,0,14884,0
2015-10-15,76798,410130,6,0,6,0,0,0,1.462950771706532e-5,0,7.812703455819161e-5,0,0,0,0,123,0,15129,0
2015-10-16,75707,405433,7,0,7,0,2,0,1.7265491462214473e-5,0,9.246172744924511e-5,0,4.932997560632706e-6,0,0,124,0,15376,0
2015-10-17,69903,380018,5,0,4,0,1,0,1.31572714976659e-5,0,5.722215069453385e-5,0,2.63145429953318e-6,0,0,125,0,15625,0
2015-10-18,69753,395940,15,1,14,1,0,0,3.788452795878163e-5,2.525635197252109e-6,2.007082132668129e-4,1.4336300947629492e-5,0,0,0,126,0,15876,0
2015-10-19,75664,416581,5,0,4,0,1,0,1.2002467707360633e-5,0,5.286529921759357e-5,0,2.4004935414721267e-6,0,0,127,0,16129,0
2015-10-20,77237,436007,7,0,5,0,2,0,1.605478811120005e-5,0,6.473581314654894e-5,0,4.587082317485728e-6,0,0,128,0,16384,0
2015-10-21,78222,431826,6,0,6,0,0,0,1.3894485278792847e-5,0,7.670476336580502e-5,0,0,0,0,129,0,16641,0
2015-10-22,76962,426970,11,2,10,2,2,1,2.5762934163992785e-5,4.684169847998689e-6,1.2993425326784648e-4,2.5986850653569294e-5,4.684169847998689e-6,2.3420849239993443e-6,0,130,0,16900,0
2015-10-23,76355,426863,2,0,2,0,0,0,4.68534400967055e-6,0,2.6193438543644817e-5,0,0,0,0,131,0,17161,0
2015-10-24,71811,441599,2,0,2,0,0,0,4.528995763124463e-6,0,2.785088635445823e-5,0,0,0,0,132,0,17424,0
2015-10-25,70534,442204,8,0,6,0,1,0,1.8091197727745564e-5,0,8.506535855048628e-5,0,2.2613997159681955e-6,0,0,133,0,17689,0
2015-10-26,75652,432581,3,0,3,0,0,0,6.9351173537441545e-6,0,3.9655263575318566e-5,0,0,0,0,134,0,17956,0
2015-10-27,76599,436910,8,0,8,0,0,0,1.8310407177679614e-5,0,1.0444000574420032e-4,0,0,0,0,135,0,18225,0
2015-10-28,78405,454203,10,0,9,0,1,0,2.2016587296869462e-5,0,1.1478859766596518e-4,0,2.201658729686946e-6,0,0,136,0,18496,0
2015-10-29,77630,446241,8,1,7,1,0,0,1.792753243202664e-5,2.24094155400333e-6,9.017132551848512e-5,1.2881617931212161e-5,0,0,0,137,0,18769,0
2015-10-30,76332,427634,2,0,2,0,0,0,4.676896598493104e-6,0,2.6201331027616202e-5,0,0,0,0,138,0,19044,0
2015-10-31,72001,410792,6,1,6,1,0,0,1.4605931955831661e-5,2.43432199263861e-6,8.33321759420008e-5,1.3888695990333467e-5,0,0,0,139,0,19321,0
2015-11-01,70642,411445,9,2,4,1,4,2,2.1874126553974407e-5,4.860917011994313e-6,5.662353840491492e-5,1.415588460122873e-5,9.721834023988626e-6,4.860917011994313e-6,0,140,0,19600,0
2015-11-02,76719,465698,6,0,6,0,1,0,1.2883886123625182e-5,0,7.820748445626246e-5,0,2.1473143539375304e-6,0,0,141,0,19881,0
