date,unique_users,tweet_count,freq,freq_hate,freq_upd,freq_upd_hate,freq_rt,freq_rt_hate,norm,norm_hate,norm_upd,norm_upd_hate,norm_rt,norm_rt_hate,election,date_num,slope_change,date_num2,slope_change2
2015-09-11,78686,404114,110,13,101,10,1,0,2.7220041869373496e-4,3.216914039107777e-5,0.0012835828482830492,1.2708741072109397e-4,2.4745492608521356e-6,0,0,89,0,7921,0
2015-09-12,71680,381266,67,5,53,3,0,0,1.7573033000582272e-4,1.3114203731777813e-5,7.393973214285714e-4,4.185267857142857e-5,0,0,0,90,0,8100,0
2015-09-13,72103,403665,41,3,35,3,4,0,1.0156937064149729e-4,7.431905168890045e-6,4.854166955605176e-4,4.160714533375865e-5,9.909206891853394e-6,0,0,91,0,8281,0
2015-09-14,76166,417664,45,4,39,3,2,0,1.0774210848912044e-4,9.577076310144039e-6,5.120394926870257e-4,3.938765328361736e-5,4.788538155072019e-6,0,0,92,0,8464,0
2015-09-15,76965,416688,51,3,43,3,5,0,1.2239373344084782e-4,7.199631378873402e-6,5.586955109465341e-4,3.8978756577665174e-5,1.1999385631455669e-5,0,0,93,0,8649,0
2015-09-16,77312,406805,63,3,57,3,2,0,1.5486535317904156e-4,7.374540627573408e-6,7.372723509933775e-4,3.880380794701987e-5,4.916360418382271e-6,0,0,94,0,8836,0
2015-09-17,78235,422025,86,3,80,3,4,0,2.037793969551567e-4,7.108583614714768e-6,0.0010225602351888541,3.834600881958203e-5,9.478111486286357e-6,0,0,95,0,9025,0
2015-09-18,76409,394272,60,3,52,3,3,0,1.521792062332603e-4,7.608960311663014e-6,6.805481029721629e-4,3.926239055608632e-5,7.608960311663014e-6,0,0,96,0,9216,0
2015-09-19,70980,383780,50,2,43,2,1,0,1.3028297462087655e-4,5.211318984835062e-6,6.058044519582981e-4,2.8176951253874332e-5,2.605659492417531e-6,0,0,97,0,9409,0
2015-09-20,70898,410565,43,4,38,4,1,1,1.0473372060453278e-4,9.742671684142584e-6,5.359812688651302e-4,5.64190809331716e-5,2.435667921035646e-6,2.435667921035646e-6,0,98,0,9604,0
2015-09-21,75395,405159,53,3,49,3,6,0,1.3081284137832309e-4,7.404500455376778e-6,6.499104715166789e-4,3.97904370316334e-5,1.4809000910753555e-5,0,0,99,0,9801,0
2015-09-22,76608,411547,72,5,53,5,1,0,1.7494964123174268e-4,1.2149280641093242e-5,6.918337510442773e-4,6.52673350041771e-5,2.4298561282186483e-6,0,0,100,0,10000,0
2015-09-23,77872,419716,69,2,59,2,6,0,1.6439687788885818e-4,4.765126895329222e-6,7.57653585370865e-4,2.568317238545305e-5,1.4295380685987668e-5,0,0,101,0,10201,0
2015-09-24,77181,413007,59,2,56,2,1,0,1.4285472159067522e-4,4.842532935277126e-6,7.255671732680323e-4,2.5913113331001153e-5,2.421266467638563e-6,0,0,102,0,10404,0
2015-09-25,76357,399774,45,2,42,2,4,0,1.1256359843311471e-4,5.002826597027321e-6,5.500478017732494e-4,2.6192752465392827e-5,1.0005653194054641e-5,0,0,103,0,10609,0
2015-09-26,70430,387147,48,2,45,2,2,0,1.239839130872769e-4,5.165996378636539e-6,6.38932273179043e-4,2.839698991906858e-5,5.165996378636539e-6,0,0,104,0,10816,0
2015-09-27,70131,384551,43,1,39,1,1,0,1.1181871845346911e-4,2.600435312871375e-6,5.561021516875561e-4,1.4259029530450158e-5,2.600435312871375e-6,0,0,105,0,11025,0
2015-09-28,76185,402308,39,0,37,0,2,0,9.694065243544747e-5,0,4.8565990680580167e-4,0,4.971315509510127e-6,0,0,106,0,11236,0
2015-09-29,76524,402049,54,4,49,4,0,0,1.3431198684737432e-4,9.949036062768468e-6,6.403219904866448e-4,5.227118289686896e-5,0,0,0,107,0,11449,0
2015-09-30,76397,400108,51,3,49,3,2,0,1.2746558429224108e-4,7.4979755466024175e-6,6.413864418759899e-4,3.9268557665876935e-5,4.998650364401611e-6,0,0,108,0,11664,0
2015-10-01,77783,441399,53,2,47,2,3,1,1.2007276862883695e-4,4.5310478727863e-6,6.042451435403623e-4,2.5712559299589885e-5,6.79657180917945e-6,2.26552393639315e-6,0,109,0,11881,0
2015-10-02,76312,403502,53,1,48,1,4,0,1.3135003048312028e-4,2.4783024619456657e-6,6.289967501834574e-4,1.3104098962155362e-5,9.913209847782663e-6,0,0,110,0,12100,0
2015-10-03,70569,381133,73,2,60,1,0,0,1.915341888527102e-4,5.247512023361924e-6,8.502316881350168e-4,1.4170528135583613e-5,0,0,0,111,0,12321,0
2015-10-04,70117,390200,50,3,49,2,1,0,1.2813941568426448e-4,7.688364941055868e-6,6.988319523082848e-4,2.8523753155440193e-5,2.5627883136852896e-6,0,0,112,0,12544,0
2015-10-05,74929,401886,35,3,33,2,2,0,8.708937360345968e-5,7.464803451725116e-6,4.4041692802519717e-4,2.6691935031830133e-5,4.976535634483411e-6,0,0,113,0,12769,0
2015-10-06,76044,405564,60,4,52,4,2,0,1.4794212504068408e-4,9.862808336045606e-6,6.838146336331598e-4,5.2601125664089215e-5,4.931404168022803e-6,0,0,114,0,12996,0
2015-10-07,77046,410087,60,3,45,3,4,0,1.4631041705784383e-4,7.315520852892191e-6,5.84066661474963e-4,3.89377774316642e-5,9.754027803856255e-6,0,0,115,0,13225,0
2015-10-08,77836,422457,49,1,46,1,1,0,1.1598813607065335e-4,2.3671048177684357e-6,5.909861760624904e-4,1.2847525566575878e-5,2.3671048177684357e-6,0,0,116,0,13456,0
2015-10-09,76161,402349,60,3,57,3,2,0,1.491242677377103e-4,7.4562133868855144e-6,7.484145428762753e-4,3.939023909875133e-5,4.9708089245903435e-6,0,0,117,0,13689,0
2015-10-10,69918,366831,58,7,49,3,3,0,1.5811095572620633e-4,1.9082356725576627e-5,7.00820961697989e-4,4.290740581824423e-5,8.178152882389984e-6,0,0,118,0,13924,0
