date,hillary_tpd,trump_tpd,hillary_upd,trump_upd,freq,freq_hate,freq_upd,freq_upd_hate,freq_rt,freq_rt_hate,norm,norm_hate,norm_upd,norm_upd_hate,norm_rt,norm_rt_hate,election,date_num,slope_change,date_num2,slope_change2
2015-07-11,27423,191932,18425,87589,12,3,10,2,0,0,4.375888852423148e-4,1.093972213105787e-4,5.42740841248304e-4,1.0854816824966079e-4,0,0,0,25,0,625,0
2015-07-12,30896,259211,18649,135275,19,1,18,1,8,0,6.149663386846194e-4,3.236664940445365e-5,9.651992063917636e-4,5.3622178132875755e-5,2.589331952356292e-4,0,0,26,0,676,0
2015-07-13,77414,355705,43882,206020,95,11,93,11,52,0,0.0012271682124680291,1.4209316144366652e-4,0.0021193199945307873,2.5067225741762e-4,6.717131268246054e-4,0,0,27,0,729,0
2015-07-14,53012,273404,33358,168274,31,1,28,1,8,0,5.847732588847808e-4,1.8863653512412285e-5,8.393788596438636e-4,2.997781641585227e-5,1.5090922809929828e-4,0,0,28,0,784,0
2015-07-15,35045,212582,22628,129561,58,0,56,0,47,0,0.0016550149807390499,0,0.002474809969948736,0,0.0013411328292195748,0,0,29,0,841,0
2015-07-16,37794,170257,22246,105287,35,0,18,0,17,0,9.260729216277716e-4,0,8.091342263777758e-4,0,4.498068476477748e-4,0,0,30,0,900,0
2015-07-17,32342,234700,19750,151274,23,0,21,0,5,0,7.111495887700204e-4,0,0.0010632911392405063,0,1.5459773668913488e-4,0,0,31,0,961,0
2015-07-18,28092,324246,17253,166728,36,3,32,3,14,0,0.0012815036309269544,1.0679196924391286e-4,0.0018547498985683648,1.738828029907842e-4,4.983625231382601e-4,0,0,32,0,1024,0
2015-07-19,27413,298763,16872,155182,22,3,20,3,5,0,8.025389413781782e-4,1.0943712836975157e-4,0.0011853959222380276,1.7780938833570413e-4,1.8239521394958596e-4,0,0,33,0,1089,0
2015-07-20,33338,318564,21324,161569,14,0,14,0,2,0,4.1994120823084767e-4,0,6.565372350403302e-4,0,5.9991601175835386e-5,0,0,34,0,1156,0
2015-07-21,39843,374953,24665,184864,40,7,34,7,12,1,0.0010039404663303466,1.7568958160781066e-4,0.0013784715183458342,2.8380295965943643e-4,3.0118213989910396e-4,2.5098511658258665e-5,0,35,0,1225,0
2015-07-22,34716,306448,20668,164409,49,6,44,5,18,1,0.0014114529323654798,1.7283097131005876e-4,0.002128894910005806,2.4191987613702342e-4,5.184929139301763e-4,2.8805161885009795e-5,0,36,0,1296,0
2015-07-23,35992,364702,22064,196448,32,2,32,2,12,0,8.890864636585908e-4,5.5567903978661923e-5,0.0014503263234227702,9.064539521392314e-5,3.3340742387197157e-4,0,0,37,0,1369,0
2015-07-24,68715,232124,37693,135070,59,0,56,0,26,0,8.586189332751219e-4,0,0.0014856869975857585,0,3.783744451720876e-4,0,0,38,0,1444,0
2015-07-25,45930,152287,26064,84262,100,0,89,0,59,0,0.002177226213803614,0,0.003414671577655003,0,0.0012845634661441325,0,0,39,0,1521,0
2015-07-26,38208,160889,22016,83248,44,2,44,2,24,0,0.0011515912897822446,5.234505862646566e-5,0.001998546511627907,9.084302325581395e-5,6.28140703517588e-4,0,0,40,0,1600,0
2015-07-27,50538,172456,27059,96164,17,6,17,6,9,4,3.3638054533222523e-4,1.1872254541137362e-4,6.282567722384419e-4,2.217376843194501e-4,1.7808381811706042e-4,7.914836360758242e-5,0,41,0,1681,0
2015-07-28,48681,243883,27338,130794,32,0,31,0,13,0,6.573406462480228e-4,0,0.0011339527397761359,0,2.670446375382593e-4,0,0,42,0,1764,0
2015-07-29,46032,207382,28268,115840,35,4,34,4,12,0,7.603406326034064e-4,8.689607229753215e-5,0.0012027734540823547,1.4150275930380644e-4,2.6068821689259646e-4,0,0,43,0,1849,0
2015-07-30,47933,195376,28278,111224,46,0,46,0,26,0,9.596728767237603e-4,0,0.0016267062734281067,0,5.424237998873428e-4,0,0,44,0,1936,0
2015-07-31,68357,149325,35929,87855,39,2,39,2,15,0,5.705341076992846e-4,2.9258159369194084e-5,0.0010854741295332462,5.5665339976063906e-5,2.1943619526895562e-4,0,0,45,0,2025,0
2015-08-01,46782,106443,26290,63909,31,5,30,5,11,2,6.626480270189389e-4,1.0687871403531273e-4,0.0011411182959300114,1.901863826550019e-4,2.35133170877688e-4,4.275148561412509e-5,0,46,0,2116,0
2015-08-02,30816,125589,17396,73272,17,0,17,0,6,0,5.516614745586708e-4,0,9.77236146240515e-4,0,1.9470404984423675e-4,0,0,47,0,2209,0
2015-08-03,47311,156202,28883,86724,22,1,22,1,8,0,4.6500813764240875e-4,2.1136733529200396e-5,7.616937298757055e-4,3.462244226707752e-5,1.6909386823360317e-4,0,0,48,0,2304,0
2015-08-04,41912,212702,26816,122672,16,1,16,1,2,0,3.817522427944264e-4,2.385951517465165e-5,5.966587112171838e-4,3.729116945107399e-5,4.77190303493033e-5,0,0,49,0,2401,0
2015-08-05,56559,189473,33200,107461,20,5,19,5,9,1,3.5361304124896124e-4,8.840326031224031e-5,5.722891566265061e-4,1.5060240963855423e-4,1.5912586856203258e-4,1.7680652062448063e-5,0,50,0,2500,0
2015-08-06,21869,112618,14146,68662,4,0,4,0,1,0,1.82907311719786e-4,0,2.827654460624912e-4,0,4.57268279299465e-5,0,0,51,0,2601,0
2015-08-07,140586,1052480,94392,494723,187,10,187,10,144,1,0.0013301466717880871,7.113083806353406e-5,0.0019811000932282398,1.0594118145605559e-4,0.0010242840681148906,7.113083806353406e-6,0,52,0,2704,0
2015-08-08,43934,576309,28079,244205,34,2,34,2,21,0,7.738881048845996e-4,4.552282969909409e-5,0.0012108693329534528,7.122760782079134e-5,4.77989711840488e-4,0,0,53,0,2809,0
2015-08-09,37119,416290,23818,181172,53,2,53,2,32,0,0.0014278401896602817,5.38807618739729e-5,0.002225207826013939,8.397010664203544e-5,8.620921899835664e-4,0,0,54,0,2916,0
2015-08-10,56219,379323,34450,178963,75,1,70,1,56,0,0.0013340685533360607,1.7787580711147478e-5,0.0020319303338171262,2.9027576197387517e-5,9.961045198242588e-4,0,0,55,0,3025,0
2015-08-11,77109,371747,46525,176163,63,8,63,8,31,1,8.170252499708205e-4,1.0374923809153276e-4,0.0013541106931757119,1.7195056421278883e-4,4.0202829760468945e-4,1.2968654761441595e-5,0,56,0,3136,0
2015-08-12,124915,301292,71138,153464,80,15,79,15,40,3,6.404354961373734e-4,1.2008165552575751e-4,0.0011105175855379685,2.1085776940594337e-4,3.202177480686867e-4,2.4016331105151504e-5,0,57,0,3249,0
2015-08-13,74958,212582,40768,113107,123,2,120,2,51,0,0.0016409189145921716,2.6681608367352383e-5,0.0029434850863422294,4.905808477237049e-5,6.803810133674858e-4,0,0,58,0,3364,0
2015-08-14,66089,182053,35733,100229,164,2,160,2,114,0,0.002481502216707773,3.026222215497284e-5,0.004477653709456245,5.5970671368203064e-5,0.001724946662833452,0,0,59,0,3481,0
2015-08-15,58780,186967,30711,93845,88,4,45,4,30,0,0.001497107859816264,6.805035726437564e-5,0.0014652730292077757,1.3024649148513562e-4,5.103776794828172e-4,0,0,60,0,3600,0
2015-08-16,48977,245755,28000,112683,46,1,45,1,23,0,9.3921636686608e-4,2.0417747105784347e-5,0.0016071428571428571,3.571428571428572e-5,4.6960818343304e-4,0,0,61,0,3721,0
2015-08-17,60472,291678,32375,135884,194,5,192,5,141,0,0.0032080963090355867,8.268289456277285e-5,0.00593050193050193,1.5444015444015445e-4,0.0023316576266701945,0,0,62,0,3844,0
2015-08-18,80689,326460,44419,164851,201,6,201,6,144,3,0.0024910458674664454,7.435957813332672e-5,0.004525090614376731,1.3507733177243973e-4,0.0017846298751998415,3.717978906666336e-5,0,63,0,3969,0
2015-08-19,91267,307124,50501,164673,247,5,244,5,105,0,0.002706345119265452,5.478431415517109e-5,0.004831587493316964,9.900794043682303e-5,0.0011504705972585929,0,0,64,0,4096,0
