date,trump_tpd,trump_upd,freq,freq_hate,freq_upd,freq_upd_hate,freq_rt,freq_rt_hate,norm,norm_hate,norm_upd,norm_upd_hate,norm_rt,norm_rt_hate,election,date_num,slope_change,date_num2,slope_change2
2015-08-26,1051509,517531,329,62,322,59,249,26,3.128836747949851e-4,5.896288096440449e-5,6.221849512396359e-4,1.140028326805544e-4,2.3680253806672127e-4,2.4726369436685755e-5,0,71,0,5041,0
2015-08-27,687001,407793,274,34,261,34,194,2,3.988349361936882e-4,4.949046653498321e-5,6.400306037622029e-4,8.337563420657049e-5,2.8238677964078653e-4,2.9112039138225417e-6,0,72,0,5184,0
2015-08-28,536163,317011,259,17,254,17,209,2,4.830620538903281e-4,3.17067757379752e-5,8.012340265795194e-4,5.362589941673948e-5,3.8980683113157754e-4,3.7302089103500243e-6,0,73,0,5329,0
2015-08-29,436020,267253,132,19,128,19,79,1,3.027384064951149e-4,4.357598275308472e-5,4.789469154696112e-4,7.109368276502042e-5,1.8118434934177332e-4,2.2934727764781434e-6,0,74,0,5476,0
2015-08-30,393799,257159,99,26,95,26,51,0,2.5139728643292647e-4,6.602352977026351e-5,3.694212529991173e-4,1.0110476397870578e-4,1.295076930109015e-4,0,0,75,0,5625,0
2015-08-31,664218,447710,336,24,335,24,286,4,5.058580164945846e-4,3.61327154638989e-5,7.482522168367917e-4,5.360612896741194e-5,4.3058152594479523e-4,6.02211924398315e-6,0,76,0,5776,0
2015-09-01,386534,237185,124,49,124,49,60,7,3.2079972266346556e-4,1.2676763234282108e-4,5.22798659274406e-4,2.0658979277778948e-4,1.552256722565156e-4,1.8109661763260153e-5,0,77,0,5929,0
2015-09-02,318191,191271,91,35,89,34,43,5,2.859917470952981e-4,1.0999682580588389e-4,4.6530838443883287e-4,1.7775825922382378e-4,1.3513895741865735e-4,1.5713832257983413e-5,0,78,0,6084,0
2015-09-03,366476,203184,330,11,327,11,291,2,9.00468243486613e-4,3.0015608116220435e-5,0.0016093786912355303,5.4138121111898575e-5,7.94049269256377e-4,5.457383293858261e-6,0,79,0,6241,0
2015-09-04,338103,178916,120,17,116,17,87,3,3.5492142926859567e-4,5.028053581305105e-5,6.483489458740414e-4,9.50166558608509e-5,2.5731803621973184e-4,8.873035731714892e-6,0,80,0,6400,0
