date,trump_tpd,trump_upd,freq,freq_hate,freq_upd,freq_upd_hate,freq_rt,freq_rt_hate,norm,norm_hate,norm_upd,norm_upd_hate,norm_rt,norm_rt_hate,election,date_num,slope_change,date_num2,slope_change2
2015-08-29,436020,267253,40,22,38,21,10,4,9.173891105912573e-5,5.045640108251915e-5,1.4218736553004083e-4,7.857722831923308e-5,2.2934727764781433e-5,9.173891105912574e-6,0,74,0,5476,0
2015-08-30,393799,257159,40,23,39,23,11,5,1.0157466118502078e-4,5.840543018138695e-5,1.5165714596805866e-4,8.94388296734705e-5,2.7933031825880715e-5,1.2696832648127598e-5,0,75,0,5625,0
2015-08-31,664218,447710,37,23,35,22,10,5,5.570460300684414e-5,3.462718565290311e-5,7.817560474414242e-5,4.913895155346095e-5,1.5055298109957876e-5,7.527649054978938e-6,0,76,0,5776,0
2015-09-01,386534,237185,52,13,51,13,27,2,1.3452891595564686e-4,3.3632228988911714e-5,2.1502202921769927e-4,5.4809536859413536e-5,6.985155251543201e-5,5.174189075217187e-6,0,77,0,5929,0
2015-09-02,318191,191271,21,10,20,10,3,2,6.599809548353033e-5,3.1427664515966825e-5,1.0456368189636694e-4,5.228184094818347e-5,9.428299354790048e-6,6.285532903193365e-6,0,78,0,6084,0
2015-09-03,366476,203184,76,31,48,30,23,21,2.073805651666139e-4,8.458944105480304e-5,2.3623907394283014e-4,1.4764942121426884e-4,6.275990787937e-5,5.7302524585511736e-5,0,79,0,6241,0
2015-09-04,338103,178916,71,16,25,14,2,1,2.0999517898391911e-4,4.7322857235812756e-5,1.397303762659572e-4,7.824901070893603e-5,5.9153571544765945e-6,2.9576785772382972e-6,0,80,0,6400,0
2015-09-05,288003,160448,27,10,26,10,3,0,9.374902344767242e-5,3.4721860536174974e-5,1.6204627044276028e-4,6.232548863183088e-5,1.0416558160852491e-5,0,0,81,0,6561,0
2015-09-06,271221,157369,24,13,24,13,5,5,8.848872321833487e-5,4.793139174326472e-5,1.525078001385279e-4,8.260839174170263e-5,1.8435150670486428e-5,1.8435150670486428e-5,0,82,0,6724,0
2015-09-07,260186,145843,66,3,65,3,50,0,2.536646860323e-4,1.153021300146818e-5,4.456847431827376e-4,2.0570065069972503e-5,1.9217021669113633e-4,0,0,83,0,6889,0
2015-09-08,235438,135296,27,11,25,10,11,2,1.1467987325750304e-4,4.6721429845649386e-5,1.8478003784295176e-4,7.39120151371807e-5,4.6721429845649386e-5,8.494805426481706e-6,0,84,0,7056,0
